district,year,sex,origin,prop
Seebach,2044,male,foreign,34.9285
Seebach,2044,female,Swiss,20.2654
Seebach,2044,female,foreign,23.877
Seebach,2045,male,Swiss,20.9205
Seebach,2045,male,foreign,34.9218
Seebach,2045,female,Swiss,20.2599
Seebach,2045,female,foreign,23.8977
Seebach,2046,male,Swiss,20.912
Seebach,2046,male,foreign,34.9152
Seebach,2046,female,Swiss,20.2544
Seebach,2046,female,foreign,23.9184
Seebach,2047,male,Swiss,20.9035
Seebach,2047,male,foreign,34.9085
Seebach,2047,female,Swiss,20.2489
Seebach,2047,female,foreign,23.9391
Seebach,2048,male,Swiss,20.8949
Seebach,2048,male,foreign,34.9019
Seebach,2048,female,Swiss,20.2434
Seebach,2048,female,foreign,23.9598
Seebach,2049,male,Swiss,20.8864
Seebach,2049,male,foreign,34.8952
Seebach,2049,female,Swiss,20.2379
Seebach,2049,female,foreign,23.9805
Seebach,2050,male,Swiss,20.8779
Seebach,2050,male,foreign,34.8885
Seebach,2050,female,Swiss,20.2324
Seebach,2050,female,foreign,24.0011
Saatlen,2021,male,Swiss,27.0757
Saatlen,2021,male,foreign,25.5783
Saatlen,2021,female,Swiss,27.9283
Saatlen,2021,female,foreign,19.4177
Saatlen,2022,male,Swiss,27.0789
Saatlen,2022,male,foreign,25.5458
Saatlen,2022,female,Swiss,27.9562
Saatlen,2022,female,foreign,19.4191
Saatlen,2023,male,Swiss,27.082
Saatlen,2023,male,foreign,25.5133
Saatlen,2023,female,Swiss,27.9842
Saatlen,2023,female,foreign,19.4205
Saatlen,2024,male,Swiss,27.0851
Saatlen,2024,male,foreign,25.4808
Saatlen,2024,female,Swiss,28.0122
Saatlen,2024,female,foreign,19.4219
Saatlen,2025,male,Swiss,27.0882
Saatlen,2025,male,foreign,25.4483
Saatlen,2025,female,Swiss,28.0401
Saatlen,2025,female,foreign,19.4233
Saatlen,2026,male,Swiss,27.0914
Saatlen,2026,male,foreign,25.4158
Saatlen,2026,female,Swiss,28.0681
Saatlen,2026,female,foreign,19.4247
Saatlen,2027,male,Swiss,27.0945
Saatlen,2027,male,foreign,25.3833
Saatlen,2027,female,Swiss,28.0961
Saatlen,2027,female,foreign,19.4262
Saatlen,2028,male,Swiss,27.0976
Saatlen,2028,male,foreign,25.3508
Saatlen,2028,female,Swiss,28.124
Saatlen,2028,female,foreign,19.4276
Saatlen,2029,male,Swiss,27.1007
Saatlen,2029,male,foreign,25.3183
Saatlen,2029,female,Swiss,28.152
Saatlen,2029,female,foreign,19.429
Saatlen,2030,male,Swiss,27.1038
Saatlen,2030,male,foreign,25.2858
Saatlen,2030,female,Swiss,28.18
Saatlen,2030,female,foreign,19.4304
Saatlen,2031,male,Swiss,27.107
Saatlen,2031,male,foreign,25.2533
Saatlen,2031,female,Swiss,28.2079
Saatlen,2031,female,foreign,19.4318
Saatlen,2032,male,Swiss,27.1101
Saatlen,2032,male,foreign,25.2208
Saatlen,2032,female,Swiss,28.2359
Saatlen,2032,female,foreign,19.4332
Saatlen,2033,male,Swiss,27.1132
Saatlen,2033,male,foreign,25.1883
Saatlen,2033,female,Swiss,28.2639
Saatlen,2033,female,foreign,19.4346
Saatlen,2034,male,Swiss,27.1163
Saatlen,2034,male,foreign,25.1558
Saatlen,2034,female,Swiss,28.2918
Saatlen,2034,female,foreign,19.436
Saatlen,2035,male,Swiss,27.1195
Saatlen,2035,male,foreign,25.1233
Saatlen,2035,female,Swiss,28.3198
Saatlen,2035,female,foreign,19.4374
Saatlen,2036,male,Swiss,27.1226
Saatlen,2036,male,foreign,25.0908
Saatlen,2036,female,Swiss,28.3478
Saatlen,2036,female,foreign,19.4388
Saatlen,2037,male,Swiss,27.1257
Saatlen,2037,male,foreign,25.0583
Saatlen,2037,female,Swiss,28.3758
Saatlen,2037,female,foreign,19.4402
Saatlen,2038,male,Swiss,27.1288
Saatlen,2038,male,foreign,25.0258
Saatlen,2038,female,Swiss,28.4037
Saatlen,2038,female,foreign,19.4417
Saatlen,2039,male,Swiss,27.132
Saatlen,2039,male,foreign,24.9933
Saatlen,2039,female,Swiss,28.4317
Saatlen,2039,female,foreign,19.4431
Saatlen,2040,male,Swiss,27.1351
Saatlen,2040,male,foreign,24.9608
Saatlen,2040,female,Swiss,28.4597
Saatlen,2040,female,foreign,19.4445
Saatlen,2041,male,Swiss,27.1382
Saatlen,2041,male,foreign,24.9283
Saatlen,2041,female,Swiss,28.4876
Saatlen,2041,female,foreign,19.4459
Saatlen,2042,male,Swiss,27.1413
Saatlen,2042,male,foreign,24.8958
Saatlen,2042,female,Swiss,28.5156
Saatlen,2042,female,foreign,19.4473
Saatlen,2043,male,Swiss,27.1445
Saatlen,2043,male,foreign,24.8633
Saatlen,2043,female,Swiss,28.5436
Saatlen,2043,female,foreign,19.4487
Saatlen,2044,male,Swiss,27.1476
Saatlen,2044,male,foreign,24.8308
Saatlen,2044,female,Swiss,28.5715
Saatlen,2044,female,foreign,19.4501
Saatlen,2045,male,Swiss,27.1507
Saatlen,2045,male,foreign,24.7983
Saatlen,2045,female,Swiss,28.5995
Saatlen,2045,female,foreign,19.4515
Saatlen,2046,male,Swiss,27.1538
Saatlen,2046,male,foreign,24.7658
Saatlen,2046,female,Swiss,28.6275
Saatlen,2046,female,foreign,19.4529
Saatlen,2047,male,Swiss,27.157
Saatlen,2047,male,foreign,24.7333
Saatlen,2047,female,Swiss,28.6554
Saatlen,2047,female,foreign,19.4543
Saatlen,2048,male,Swiss,27.1601
Saatlen,2048,male,foreign,24.7008
Saatlen,2048,female,Swiss,28.6834
Saatlen,2048,female,foreign,19.4557
Saatlen,2049,male,Swiss,27.1632
Saatlen,2049,male,foreign,24.6683
Saatlen,2049,female,Swiss,28.7114
Saatlen,2049,female,foreign,19.4572
Saatlen,2050,male,Swiss,27.1663
Saatlen,2050,male,foreign,24.6358
Saatlen,2050,female,Swiss,28.7393
Saatlen,2050,female,foreign,19.4586
Schwamendingen-Mitte,2021,male,Swiss,22.5567
Schwamendingen-Mitte,2021,male,foreign,31.0139
Schwamendingen-Mitte,2021,female,Swiss,23.3324
Schwamendingen-Mitte,2021,female,foreign,23.0971
Schwamendingen-Mitte,2022,male,Swiss,22.5063
Schwamendingen-Mitte,2022,male,foreign,31.1142
Schwamendingen-Mitte,2022,female,Swiss,23.263
Schwamendingen-Mitte,2022,female,foreign,23.1164
Schwamendingen-Mitte,2023,male,Swiss,22.4559
Schwamendingen-Mitte,2023,male,foreign,31.2146
Schwamendingen-Mitte,2023,female,Swiss,23.1937
Schwamendingen-Mitte,2023,female,foreign,23.1358
Schwamendingen-Mitte,2024,male,Swiss,22.4055
Schwamendingen-Mitte,2024,male,foreign,31.315
Schwamendingen-Mitte,2024,female,Swiss,23.1243
Schwamendingen-Mitte,2024,female,foreign,23.1551
Schwamendingen-Mitte,2025,male,Swiss,22.3552
Schwamendingen-Mitte,2025,male,foreign,31.4154
Schwamendingen-Mitte,2025,female,Swiss,23.055
Schwamendingen-Mitte,2025,female,foreign,23.1745
Schwamendingen-Mitte,2026,male,Swiss,22.3048
Schwamendingen-Mitte,2026,male,foreign,31.5157
Schwamendingen-Mitte,2026,female,Swiss,22.9856
Schwamendingen-Mitte,2026,female,foreign,23.1938
Schwamendingen-Mitte,2027,male,Swiss,22.2544
Schwamendingen-Mitte,2027,male,foreign,31.6161
Schwamendingen-Mitte,2027,female,Swiss,22.9163
Schwamendingen-Mitte,2027,female,foreign,23.2132
Schwamendingen-Mitte,2028,male,Swiss,22.204
Schwamendingen-Mitte,2028,male,foreign,31.7165
Schwamendingen-Mitte,2028,female,Swiss,22.8469
Schwamendingen-Mitte,2028,female,foreign,23.2325
Schwamendingen-Mitte,2029,male,Swiss,22.1537
Schwamendingen-Mitte,2029,male,foreign,31.8168
Schwamendingen-Mitte,2029,female,Swiss,22.7776
Schwamendingen-Mitte,2029,female,foreign,23.2519
Schwamendingen-Mitte,2030,male,Swiss,22.1033
Schwamendingen-Mitte,2030,male,foreign,31.9172
Schwamendingen-Mitte,2030,female,Swiss,22.7083
Schwamendingen-Mitte,2030,female,foreign,23.2712
Schwamendingen-Mitte,2031,male,Swiss,22.0529
Schwamendingen-Mitte,2031,male,foreign,32.0176
Schwamendingen-Mitte,2031,female,Swiss,22.6389
Schwamendingen-Mitte,2031,female,foreign,23.2906
Schwamendingen-Mitte,2032,male,Swiss,22.0025
Schwamendingen-Mitte,2032,male,foreign,32.118
Schwamendingen-Mitte,2032,female,Swiss,22.5696
Schwamendingen-Mitte,2032,female,foreign,23.31
Schwamendingen-Mitte,2033,male,Swiss,21.9521
Schwamendingen-Mitte,2033,male,foreign,32.2183
Schwamendingen-Mitte,2033,female,Swiss,22.5002
Schwamendingen-Mitte,2033,female,foreign,23.3293
Schwamendingen-Mitte,2034,male,Swiss,21.9018
Schwamendingen-Mitte,2034,male,foreign,32.3187
Schwamendingen-Mitte,2034,female,Swiss,22.4309
Schwamendingen-Mitte,2034,female,foreign,23.3487
Schwamendingen-Mitte,2035,male,Swiss,21.8514
Schwamendingen-Mitte,2035,male,foreign,32.4191
Schwamendingen-Mitte,2035,female,Swiss,22.3615
Schwamendingen-Mitte,2035,female,foreign,23.368
Schwamendingen-Mitte,2036,male,Swiss,21.801
Schwamendingen-Mitte,2036,male,foreign,32.5195
Schwamendingen-Mitte,2036,female,Swiss,22.2922
Schwamendingen-Mitte,2036,female,foreign,23.3874
Schwamendingen-Mitte,2037,male,Swiss,21.7506
Schwamendingen-Mitte,2037,male,foreign,32.6198
Schwamendingen-Mitte,2037,female,Swiss,22.2228
Schwamendingen-Mitte,2037,female,foreign,23.4067
Schwamendingen-Mitte,2038,male,Swiss,21.7003
Schwamendingen-Mitte,2038,male,foreign,32.7202
Schwamendingen-Mitte,2038,female,Swiss,22.1535
Schwamendingen-Mitte,2038,female,foreign,23.4261
Schwamendingen-Mitte,2039,male,Swiss,21.6499
Schwamendingen-Mitte,2039,male,foreign,32.8206
Schwamendingen-Mitte,2039,female,Swiss,22.0841
Schwamendingen-Mitte,2039,female,foreign,23.4454
Schwamendingen-Mitte,2040,male,Swiss,21.5995
Schwamendingen-Mitte,2040,male,foreign,32.9209
Schwamendingen-Mitte,2040,female,Swiss,22.0148
Schwamendingen-Mitte,2040,female,foreign,23.4648
Schwamendingen-Mitte,2041,male,Swiss,21.5491
Schwamendingen-Mitte,2041,male,foreign,33.0213
Schwamendingen-Mitte,2041,female,Swiss,21.9454
Schwamendingen-Mitte,2041,female,foreign,23.4841
Schwamendingen-Mitte,2042,male,Swiss,21.4987
Schwamendingen-Mitte,2042,male,foreign,33.1217
Schwamendingen-Mitte,2042,female,Swiss,21.8761
Schwamendingen-Mitte,2042,female,foreign,23.5035
Schwamendingen-Mitte,2043,male,Swiss,21.4484
Schwamendingen-Mitte,2043,male,foreign,33.2221
Schwamendingen-Mitte,2043,female,Swiss,21.8068
Schwamendingen-Mitte,2043,female,foreign,23.5228
Schwamendingen-Mitte,2044,male,Swiss,21.398
Schwamendingen-Mitte,2044,male,foreign,33.3224
Schwamendingen-Mitte,2044,female,Swiss,21.7374
Schwamendingen-Mitte,2044,female,foreign,23.5422
Schwamendingen-Mitte,2045,male,Swiss,21.3476
Schwamendingen-Mitte,2045,male,foreign,33.4228
Schwamendingen-Mitte,2045,female,Swiss,21.6681
Schwamendingen-Mitte,2045,female,foreign,23.5615
Schwamendingen-Mitte,2046,male,Swiss,21.2972
Schwamendingen-Mitte,2046,male,foreign,33.5232
Schwamendingen-Mitte,2046,female,Swiss,21.5987
Schwamendingen-Mitte,2046,female,foreign,23.5809
Schwamendingen-Mitte,2047,male,Swiss,21.2469
Schwamendingen-Mitte,2047,male,foreign,33.6235
Schwamendingen-Mitte,2047,female,Swiss,21.5294
Schwamendingen-Mitte,2047,female,foreign,23.6002
Schwamendingen-Mitte,2048,male,Swiss,21.1965
Schwamendingen-Mitte,2048,male,foreign,33.7239
Schwamendingen-Mitte,2048,female,Swiss,21.46
Schwamendingen-Mitte,2048,female,foreign,23.6196
Schwamendingen-Mitte,2049,male,Swiss,21.1461
Schwamendingen-Mitte,2049,male,foreign,33.8243
Schwamendingen-Mitte,2049,female,Swiss,21.3907
Schwamendingen-Mitte,2049,female,foreign,23.6389
Schwamendingen-Mitte,2050,male,Swiss,21.0957
Schwamendingen-Mitte,2050,male,foreign,33.9247
Schwamendingen-Mitte,2050,female,Swiss,21.3213
Schwamendingen-Mitte,2050,female,foreign,23.6583
Hirzenbach,2021,male,Swiss,25.0681
Hirzenbach,2021,male,foreign,27.7064
Hirzenbach,2021,female,Swiss,25.416
Hirzenbach,2021,female,foreign,21.8095
Hirzenbach,2022,male,Swiss,25.0088
Hirzenbach,2022,male,foreign,27.7924
Hirzenbach,2022,female,Swiss,25.3817
Hirzenbach,2022,female,foreign,21.8171
Hirzenbach,2023,male,Swiss,24.9496
Hirzenbach,2023,male,foreign,27.8784
Hirzenbach,2023,female,Swiss,25.3473
Hirzenbach,2023,female,foreign,21.8247
Hirzenbach,2024,male,Swiss,24.8903
Hirzenbach,2024,male,foreign,27.9644
Hirzenbach,2024,female,Swiss,25.3129
Hirzenbach,2024,female,foreign,21.8324
Hirzenbach,2025,male,Swiss,24.831
Hirzenbach,2025,male,foreign,28.0504
Hirzenbach,2025,female,Swiss,25.2786
Hirzenbach,2025,female,foreign,21.84
Hirzenbach,2026,male,Swiss,24.7718
Hirzenbach,2026,male,foreign,28.1364
Hirzenbach,2026,female,Swiss,25.2442
Hirzenbach,2026,female,foreign,21.8476
Hirzenbach,2027,male,Swiss,24.7125
Hirzenbach,2027,male,foreign,28.2224
Hirzenbach,2027,female,Swiss,25.2098
Hirzenbach,2027,female,foreign,21.8552
Hirzenbach,2028,male,Swiss,24.6533
Hirzenbach,2028,male,foreign,28.3084
Hirzenbach,2028,female,Swiss,25.1755
Hirzenbach,2028,female,foreign,21.8629
Hirzenbach,2029,male,Swiss,24.594
Hirzenbach,2029,male,foreign,28.3944
Hirzenbach,2029,female,Swiss,25.1411
Hirzenbach,2029,female,foreign,21.8705
Hirzenbach,2030,male,Swiss,24.5348
Hirzenbach,2030,male,foreign,28.4804
Hirzenbach,2030,female,Swiss,25.1067
Hirzenbach,2030,female,foreign,21.8781
Hirzenbach,2031,male,Swiss,24.4755
Hirzenbach,2031,male,foreign,28.5664
Hirzenbach,2031,female,Swiss,25.0723
Hirzenbach,2031,female,foreign,21.8858
Hirzenbach,2032,male,Swiss,24.4162
Hirzenbach,2032,male,foreign,28.6524
Hirzenbach,2032,female,Swiss,25.038
Hirzenbach,2032,female,foreign,21.8934
Hirzenbach,2033,male,Swiss,24.357
Hirzenbach,2033,male,foreign,28.7384
Hirzenbach,2033,female,Swiss,25.0036
Hirzenbach,2033,female,foreign,21.901
Hirzenbach,2034,male,Swiss,24.2977
Hirzenbach,2034,male,foreign,28.8244
Hirzenbach,2034,female,Swiss,24.9692
Hirzenbach,2034,female,foreign,21.9086
Hirzenbach,2035,male,Swiss,24.2385
Hirzenbach,2035,male,foreign,28.9104
Hirzenbach,2035,female,Swiss,24.9349
Hirzenbach,2035,female,foreign,21.9163
Hirzenbach,2036,male,Swiss,24.1792
Hirzenbach,2036,male,foreign,28.9964
Hirzenbach,2036,female,Swiss,24.9005
Hirzenbach,2036,female,foreign,21.9239
Hirzenbach,2037,male,Swiss,24.12
Hirzenbach,2037,male,foreign,29.0824
Hirzenbach,2037,female,Swiss,24.8661
Hirzenbach,2037,female,foreign,21.9315
Hirzenbach,2038,male,Swiss,24.0607
Hirzenbach,2038,male,foreign,29.1684
Hirzenbach,2038,female,Swiss,24.8318
Hirzenbach,2038,female,foreign,21.9392
Hirzenbach,2039,male,Swiss,24.0014
Hirzenbach,2039,male,foreign,29.2544
Hirzenbach,2039,female,Swiss,24.7974
Hirzenbach,2039,female,foreign,21.9468
Hirzenbach,2040,male,Swiss,23.9422
Hirzenbach,2040,male,foreign,29.3404
Hirzenbach,2040,female,Swiss,24.763
Hirzenbach,2040,female,foreign,21.9544
Hirzenbach,2041,male,Swiss,23.8829
Hirzenbach,2041,male,foreign,29.4264
Hirzenbach,2041,female,Swiss,24.7287
Hirzenbach,2041,female,foreign,21.962
Hirzenbach,2042,male,Swiss,23.8237
Hirzenbach,2042,male,foreign,29.5124
Hirzenbach,2042,female,Swiss,24.6943
Hirzenbach,2042,female,foreign,21.9697
Hirzenbach,2043,male,Swiss,23.7644
Hirzenbach,2043,male,foreign,29.5984
Hirzenbach,2043,female,Swiss,24.6599
Hirzenbach,2043,female,foreign,21.9773
Hirzenbach,2044,male,Swiss,23.7052
Hirzenbach,2044,male,foreign,29.6844
Hirzenbach,2044,female,Swiss,24.6255
Hirzenbach,2044,female,foreign,21.9849
Hirzenbach,2045,male,Swiss,23.6459
Hirzenbach,2045,male,foreign,29.7704
Hirzenbach,2045,female,Swiss,24.5912
Hirzenbach,2045,female,foreign,21.9926
Hirzenbach,2046,male,Swiss,23.5866
Hirzenbach,2046,male,foreign,29.8564
Hirzenbach,2046,female,Swiss,24.5568
Hirzenbach,2046,female,foreign,22.0002
Hirzenbach,2047,male,Swiss,23.5274
Hirzenbach,2047,male,foreign,29.9424
Hirzenbach,2047,female,Swiss,24.5224
Hirzenbach,2047,female,foreign,22.0078
Hirzenbach,2048,male,Swiss,23.4681
Hirzenbach,2048,male,foreign,30.0284
Hirzenbach,2048,female,Swiss,24.4881
Hirzenbach,2048,female,foreign,22.0154
Hirzenbach,2049,male,Swiss,23.4089
Hirzenbach,2049,male,foreign,30.1144
Hirzenbach,2049,female,Swiss,24.4537
Hirzenbach,2049,female,foreign,22.0231
Hirzenbach,2050,male,Swiss,23.3496
Hirzenbach,2050,male,foreign,30.2004
Hirzenbach,2050,female,Swiss,24.4193
Hirzenbach,2050,female,foreign,22.0307
