district,year,sex,origin,prop
Altstetten,2025,male,Swiss,20.8909
Altstetten,2025,male,foreign,34.8887
Altstetten,2025,female,Swiss,19.7213
Altstetten,2025,female,foreign,24.4991
Altstetten,2026,male,Swiss,20.9139
Altstetten,2026,male,foreign,34.8262
Altstetten,2026,female,Swiss,19.7463
Altstetten,2026,female,foreign,24.5136
Altstetten,2027,male,Swiss,20.9369
Altstetten,2027,male,foreign,34.7638
Altstetten,2027,female,Swiss,19.7713
Altstetten,2027,female,foreign,24.5281
Altstetten,2028,male,Swiss,20.9599
Altstetten,2028,male,foreign,34.7013
Altstetten,2028,female,Swiss,19.7963
Altstetten,2028,female,foreign,24.5425
Altstetten,2029,male,Swiss,20.9829
Altstetten,2029,male,foreign,34.6388
Altstetten,2029,female,Swiss,19.8213
Altstetten,2029,female,foreign,24.557
Altstetten,2030,male,Swiss,21.0059
Altstetten,2030,male,foreign,34.5763
Altstetten,2030,female,Swiss,19.8463
Altstetten,2030,female,foreign,24.5715
Altstetten,2031,male,Swiss,21.0289
Altstetten,2031,male,foreign,34.5138
Altstetten,2031,female,Swiss,19.8712
Altstetten,2031,female,foreign,24.586
Altstetten,2032,male,Swiss,21.052
Altstetten,2032,male,foreign,34.4514
Altstetten,2032,female,Swiss,19.8962
Altstetten,2032,female,foreign,24.6005
Altstetten,2033,male,Swiss,21.075
Altstetten,2033,male,foreign,34.3889
Altstetten,2033,female,Swiss,19.9212
Altstetten,2033,female,foreign,24.6149
Altstetten,2034,male,Swiss,21.098
Altstetten,2034,male,foreign,34.3264
Altstetten,2034,female,Swiss,19.9462
Altstetten,2034,female,foreign,24.6294
Altstetten,2035,male,Swiss,21.121
Altstetten,2035,male,foreign,34.2639
Altstetten,2035,female,Swiss,19.9712
Altstetten,2035,female,foreign,24.6439
Altstetten,2036,male,Swiss,21.144
Altstetten,2036,male,foreign,34.2015
Altstetten,2036,female,Swiss,19.9961
Altstetten,2036,female,foreign,24.6584
Altstetten,2037,male,Swiss,21.167
Altstetten,2037,male,foreign,34.139
Altstetten,2037,female,Swiss,20.0211
Altstetten,2037,female,foreign,24.6729
Altstetten,2038,male,Swiss,21.19
Altstetten,2038,male,foreign,34.0765
Altstetten,2038,female,Swiss,20.0461
Altstetten,2038,female,foreign,24.6873
Altstetten,2039,male,Swiss,21.2131
Altstetten,2039,male,foreign,34.014
Altstetten,2039,female,Swiss,20.0711
Altstetten,2039,female,foreign,24.7018
Altstetten,2040,male,Swiss,21.2361
Altstetten,2040,male,foreign,33.9516
Altstetten,2040,female,Swiss,20.0961
Altstetten,2040,female,foreign,24.7163
Altstetten,2041,male,Swiss,21.2591
Altstetten,2041,male,foreign,33.8891
Altstetten,2041,female,Swiss,20.1211
Altstetten,2041,female,foreign,24.7308
Altstetten,2042,male,Swiss,21.2821
Altstetten,2042,male,foreign,33.8266
Altstetten,2042,female,Swiss,20.146
Altstetten,2042,female,foreign,24.7453
Altstetten,2043,male,Swiss,21.3051
Altstetten,2043,male,foreign,33.7641
Altstetten,2043,female,Swiss,20.171
Altstetten,2043,female,foreign,24.7597
Altstetten,2044,male,Swiss,21.3281
Altstetten,2044,male,foreign,33.7017
Altstetten,2044,female,Swiss,20.196
Altstetten,2044,female,foreign,24.7742
Altstetten,2045,male,Swiss,21.3511
Altstetten,2045,male,foreign,33.6392
Altstetten,2045,female,Swiss,20.221
Altstetten,2045,female,foreign,24.7887
Altstetten,2046,male,Swiss,21.3742
Altstetten,2046,male,foreign,33.5767
Altstetten,2046,female,Swiss,20.246
Altstetten,2046,female,foreign,24.8032
Altstetten,2047,male,Swiss,21.3972
Altstetten,2047,male,foreign,33.5142
Altstetten,2047,female,Swiss,20.2709
Altstetten,2047,female,foreign,24.8176
Altstetten,2048,male,Swiss,21.4202
Altstetten,2048,male,foreign,33.4518
Altstetten,2048,female,Swiss,20.2959
Altstetten,2048,female,foreign,24.8321
Altstetten,2049,male,Swiss,21.4432
Altstetten,2049,male,foreign,33.3893
Altstetten,2049,female,Swiss,20.3209
Altstetten,2049,female,foreign,24.8466
Altstetten,2050,male,Swiss,21.4662
Altstetten,2050,male,foreign,33.3268
Altstetten,2050,female,Swiss,20.3459
Altstetten,2050,female,foreign,24.8611
Hoengg,2021,male,Swiss,25.4531
Hoengg,2021,male,foreign,27.697
Hoengg,2021,female,Swiss,25.6473
Hoengg,2021,female,foreign,21.2026
Hoengg,2022,male,Swiss,25.4487
Hoengg,2022,male,foreign,27.7186
Hoengg,2022,female,Swiss,25.6424
Hoengg,2022,female,foreign,21.1903
Hoengg,2023,male,Swiss,25.4443
Hoengg,2023,male,foreign,27.7402
Hoengg,2023,female,Swiss,25.6375
Hoengg,2023,female,foreign,21.178
Hoengg,2024,male,Swiss,25.4399
Hoengg,2024,male,foreign,27.7618
Hoengg,2024,female,Swiss,25.6326
Hoengg,2024,female,foreign,21.1657
Hoengg,2025,male,Swiss,25.4355
Hoengg,2025,male,foreign,27.7834
Hoengg,2025,female,Swiss,25.6278
Hoengg,2025,female,foreign,21.1534
Hoengg,2026,male,Swiss,25.4311
Hoengg,2026,male,foreign,27.805
Hoengg,2026,female,Swiss,25.6229
Hoengg,2026,female,foreign,21.1411
Hoengg,2027,male,Swiss,25.4267
Hoengg,2027,male,foreign,27.8266
Hoengg,2027,female,Swiss,25.618
Hoengg,2027,female,foreign,21.1287
Hoengg,2028,male,Swiss,25.4223
Hoengg,2028,male,foreign,27.8482
Hoengg,2028,female,Swiss,25.6131
Hoengg,2028,female,foreign,21.1164
Hoengg,2029,male,Swiss,25.4179
Hoengg,2029,male,foreign,27.8697
Hoengg,2029,female,Swiss,25.6082
Hoengg,2029,female,foreign,21.1041
Hoengg,2030,male,Swiss,25.4135
Hoengg,2030,male,foreign,27.8913
Hoengg,2030,female,Swiss,25.6033
Hoengg,2030,female,foreign,21.0918
Hoengg,2031,male,Swiss,25.4091
Hoengg,2031,male,foreign,27.9129
Hoengg,2031,female,Swiss,25.5985
Hoengg,2031,female,foreign,21.0795
Hoengg,2032,male,Swiss,25.4047
Hoengg,2032,male,foreign,27.9345
Hoengg,2032,female,Swiss,25.5936
Hoengg,2032,female,foreign,21.0672
Hoengg,2033,male,Swiss,25.4003
Hoengg,2033,male,foreign,27.9561
Hoengg,2033,female,Swiss,25.5887
Hoengg,2033,female,foreign,21.0549
Hoengg,2034,male,Swiss,25.3959
Hoengg,2034,male,foreign,27.9777
Hoengg,2034,female,Swiss,25.5838
Hoengg,2034,female,foreign,21.0426
Hoengg,2035,male,Swiss,25.3915
Hoengg,2035,male,foreign,27.9993
Hoengg,2035,female,Swiss,25.5789
Hoengg,2035,female,foreign,21.0303
Hoengg,2036,male,Swiss,25.3871
Hoengg,2036,male,foreign,28.0209
Hoengg,2036,female,Swiss,25.574
Hoengg,2036,female,foreign,21.018
Hoengg,2037,male,Swiss,25.3827
Hoengg,2037,male,foreign,28.0424
Hoengg,2037,female,Swiss,25.5692
Hoengg,2037,female,foreign,21.0057
Hoengg,2038,male,Swiss,25.3783
Hoengg,2038,male,foreign,28.064
Hoengg,2038,female,Swiss,25.5643
Hoengg,2038,female,foreign,20.9934
Hoengg,2039,male,Swiss,25.3739
Hoengg,2039,male,foreign,28.0856
Hoengg,2039,female,Swiss,25.5594
Hoengg,2039,female,foreign,20.9811
Hoengg,2040,male,Swiss,25.3695
Hoengg,2040,male,foreign,28.1072
Hoengg,2040,female,Swiss,25.5545
Hoengg,2040,female,foreign,20.9688
Hoengg,2041,male,Swiss,25.3651
Hoengg,2041,male,foreign,28.1288
Hoengg,2041,female,Swiss,25.5496
Hoengg,2041,female,foreign,20.9565
Hoengg,2042,male,Swiss,25.3607
Hoengg,2042,male,foreign,28.1504
Hoengg,2042,female,Swiss,25.5447
Hoengg,2042,female,foreign,20.9442
Hoengg,2043,male,Swiss,25.3563
Hoengg,2043,male,foreign,28.172
Hoengg,2043,female,Swiss,25.5399
Hoengg,2043,female,foreign,20.9318
Hoengg,2044,male,Swiss,25.3519
Hoengg,2044,male,foreign,28.1936
Hoengg,2044,female,Swiss,25.535
Hoengg,2044,female,foreign,20.9195
Hoengg,2045,male,Swiss,25.3475
Hoengg,2045,male,foreign,28.2151
Hoengg,2045,female,Swiss,25.5301
Hoengg,2045,female,foreign,20.9072
Hoengg,2046,male,Swiss,25.3431
Hoengg,2046,male,foreign,28.2367
Hoengg,2046,female,Swiss,25.5252
Hoengg,2046,female,foreign,20.8949
Hoengg,2047,male,Swiss,25.3387
Hoengg,2047,male,foreign,28.2583
Hoengg,2047,female,Swiss,25.5203
Hoengg,2047,female,foreign,20.8826
Hoengg,2048,male,Swiss,25.3343
Hoengg,2048,male,foreign,28.2799
Hoengg,2048,female,Swiss,25.5154
Hoengg,2048,female,foreign,20.8703
Hoengg,2049,male,Swiss,25.3299
Hoengg,2049,male,foreign,28.3015
Hoengg,2049,female,Swiss,25.5106
Hoengg,2049,female,foreign,20.858
Hoengg,2050,male,Swiss,25.3255
Hoengg,2050,male,foreign,28.3231
Hoengg,2050,female,Swiss,25.5057
Hoengg,2050,female,foreign,20.8457
Wipkingen,2021,male,Swiss,25.6897
Wipkingen,2021,male,foreign,25.5237
Wipkingen,2021,female,Swiss,27.8597
Wipkingen,2021,female,foreign,20.9269
Wipkingen,2022,male,Swiss,25.7113
Wipkingen,2022,male,foreign,25.4617
Wipkingen,2022,female,Swiss,27.9187
Wipkingen,2022,female,foreign,20.9083
Wipkingen,2023,male,Swiss,25.7329
Wipkingen,2023,male,foreign,25.3996
Wipkingen,2023,female,Swiss,27.9778
Wipkingen,2023,female,foreign,20.8897
Wipkingen,2024,male,Swiss,25.7545
Wipkingen,2024,male,foreign,25.3375
Wipkingen,2024,female,Swiss,28.0368
Wipkingen,2024,female,foreign,20.8711
Wipkingen,2025,male,Swiss,25.7762
Wipkingen,2025,male,foreign,25.2755
Wipkingen,2025,female,Swiss,28.0958
Wipkingen,2025,female,foreign,20.8526
Wipkingen,2026,male,Swiss,25.7978
Wipkingen,2026,male,foreign,25.2134
Wipkingen,2026,female,Swiss,28.1548
Wipkingen,2026,female,foreign,20.834
Wipkingen,2027,male,Swiss,25.8194
Wipkingen,2027,male,foreign,25.1514
Wipkingen,2027,female,Swiss,28.2138
Wipkingen,2027,female,foreign,20.8154
Wipkingen,2028,male,Swiss,25.841
Wipkingen,2028,male,foreign,25.0893
Wipkingen,2028,female,Swiss,28.2728
Wipkingen,2028,female,foreign,20.7968
Wipkingen,2029,male,Swiss,25.8627
Wipkingen,2029,male,foreign,25.0272
Wipkingen,2029,female,Swiss,28.3319
Wipkingen,2029,female,foreign,20.7782
Wipkingen,2030,male,Swiss,25.8843
Wipkingen,2030,male,foreign,24.9652
Wipkingen,2030,female,Swiss,28.3909
Wipkingen,2030,female,foreign,20.7596
Wipkingen,2031,male,Swiss,25.9059
Wipkingen,2031,male,foreign,24.9031
Wipkingen,2031,female,Swiss,28.4499
Wipkingen,2031,female,foreign,20.7411
Wipkingen,2032,male,Swiss,25.9276
Wipkingen,2032,male,foreign,24.8411
Wipkingen,2032,female,Swiss,28.5089
Wipkingen,2032,female,foreign,20.7225
Wipkingen,2033,male,Swiss,25.9492
Wipkingen,2033,male,foreign,24.779
Wipkingen,2033,female,Swiss,28.5679
Wipkingen,2033,female,foreign,20.7039
Wipkingen,2034,male,Swiss,25.9708
Wipkingen,2034,male,foreign,24.7169
Wipkingen,2034,female,Swiss,28.6269
Wipkingen,2034,female,foreign,20.6853
Wipkingen,2035,male,Swiss,25.9924
Wipkingen,2035,male,foreign,24.6549
Wipkingen,2035,female,Swiss,28.686
Wipkingen,2035,female,foreign,20.6667
Wipkingen,2036,male,Swiss,26.0141
Wipkingen,2036,male,foreign,24.5928
Wipkingen,2036,female,Swiss,28.745
Wipkingen,2036,female,foreign,20.6481
Wipkingen,2037,male,Swiss,26.0357
Wipkingen,2037,male,foreign,24.5308
Wipkingen,2037,female,Swiss,28.804
Wipkingen,2037,female,foreign,20.6295
Wipkingen,2038,male,Swiss,26.0573
Wipkingen,2038,male,foreign,24.4687
Wipkingen,2038,female,Swiss,28.863
Wipkingen,2038,female,foreign,20.611
Wipkingen,2039,male,Swiss,26.0789
Wipkingen,2039,male,foreign,24.4067
Wipkingen,2039,female,Swiss,28.922
Wipkingen,2039,female,foreign,20.5924
Wipkingen,2040,male,Swiss,26.1006
Wipkingen,2040,male,foreign,24.3446
Wipkingen,2040,female,Swiss,28.981
Wipkingen,2040,female,foreign,20.5738
Wipkingen,2041,male,Swiss,26.1222
Wipkingen,2041,male,foreign,24.2825
Wipkingen,2041,female,Swiss,29.0401
Wipkingen,2041,female,foreign,20.5552
Wipkingen,2042,male,Swiss,26.1438
Wipkingen,2042,male,foreign,24.2205
Wipkingen,2042,female,Swiss,29.0991
Wipkingen,2042,female,foreign,20.5366
Wipkingen,2043,male,Swiss,26.1655
Wipkingen,2043,male,foreign,24.1584
Wipkingen,2043,female,Swiss,29.1581
Wipkingen,2043,female,foreign,20.518
Wipkingen,2044,male,Swiss,26.1871
Wipkingen,2044,male,foreign,24.0964
Wipkingen,2044,female,Swiss,29.2171
Wipkingen,2044,female,foreign,20.4994
Wipkingen,2045,male,Swiss,26.2087
Wipkingen,2045,male,foreign,24.034300000000002
Wipkingen,2045,female,Swiss,29.2761
Wipkingen,2045,female,foreign,20.4809
Wipkingen,2046,male,Swiss,26.2303
Wipkingen,2046,male,foreign,23.9722
Wipkingen,2046,female,Swiss,29.3351
Wipkingen,2046,female,foreign,20.4623
Wipkingen,2047,male,Swiss,26.252
Wipkingen,2047,male,foreign,23.9102
Wipkingen,2047,female,Swiss,29.3942
Wipkingen,2047,female,foreign,20.4437
Wipkingen,2048,male,Swiss,26.2736
Wipkingen,2048,male,foreign,23.8481
Wipkingen,2048,female,Swiss,29.4532
Wipkingen,2048,female,foreign,20.4251
Wipkingen,2049,male,Swiss,26.2952
Wipkingen,2049,male,foreign,23.7861
Wipkingen,2049,female,Swiss,29.5122
Wipkingen,2049,female,foreign,20.4065
Wipkingen,2050,male,Swiss,26.3168
Wipkingen,2050,male,foreign,23.724
Wipkingen,2050,female,Swiss,29.5712
Wipkingen,2050,female,foreign,20.3879
Affoltern,2021,male,Swiss,20.6298
Affoltern,2021,male,foreign,32.5605
Affoltern,2021,female,Swiss,20.7175
Affoltern,2021,female,foreign,26.0922
Affoltern,2022,male,Swiss,20.5417
Affoltern,2022,male,foreign,32.6501
Affoltern,2022,female,Swiss,20.6725
Affoltern,2022,female,foreign,26.1357
Affoltern,2023,male,Swiss,20.4536
Affoltern,2023,male,foreign,32.7397
Affoltern,2023,female,Swiss,20.6275
Affoltern,2023,female,foreign,26.1793
Affoltern,2024,male,Swiss,20.3654
Affoltern,2024,male,foreign,32.8293
Affoltern,2024,female,Swiss,20.5825
Affoltern,2024,female,foreign,26.2228
Affoltern,2025,male,Swiss,20.2773
Affoltern,2025,male,foreign,32.9189
Affoltern,2025,female,Swiss,20.5375
Affoltern,2025,female,foreign,26.2664
Affoltern,2026,male,Swiss,20.1892
Affoltern,2026,male,foreign,33.0085
Affoltern,2026,female,Swiss,20.4924
Affoltern,2026,female,foreign,26.3099
Affoltern,2027,male,Swiss,20.101
Affoltern,2027,male,foreign,33.0981
Affoltern,2027,female,Swiss,20.4474
Affoltern,2027,female,foreign,26.3535
Affoltern,2028,male,Swiss,20.0129
Affoltern,2028,male,foreign,33.1877
Affoltern,2028,female,Swiss,20.4024
Affoltern,2028,female,foreign,26.397
Affoltern,2029,male,Swiss,19.9248
Affoltern,2029,male,foreign,33.2773
Affoltern,2029,female,Swiss,20.3574
Affoltern,2029,female,foreign,26.4405
Affoltern,2030,male,Swiss,19.8366
Affoltern,2030,male,foreign,33.3669
Affoltern,2030,female,Swiss,20.3124
Affoltern,2030,female,foreign,26.4841
Affoltern,2031,male,Swiss,19.7485
Affoltern,2031,male,foreign,33.4565
Affoltern,2031,female,Swiss,20.2674
Affoltern,2031,female,foreign,26.5276
Affoltern,2032,male,Swiss,19.6604
Affoltern,2032,male,foreign,33.5461
Affoltern,2032,female,Swiss,20.2223
Affoltern,2032,female,foreign,26.5712
Affoltern,2033,male,Swiss,19.5723
Affoltern,2033,male,foreign,33.6357
Affoltern,2033,female,Swiss,20.1773
Affoltern,2033,female,foreign,26.6147
Affoltern,2034,male,Swiss,19.4841
Affoltern,2034,male,foreign,33.7253
Affoltern,2034,female,Swiss,20.1323
Affoltern,2034,female,foreign,26.6583
Affoltern,2035,male,Swiss,19.396
Affoltern,2035,male,foreign,33.8149
Affoltern,2035,female,Swiss,20.0873
Affoltern,2035,female,foreign,26.7018
Affoltern,2036,male,Swiss,19.3079
Affoltern,2036,male,foreign,33.9045
Affoltern,2036,female,Swiss,20.0423
Affoltern,2036,female,foreign,26.7453
Affoltern,2037,male,Swiss,19.2197
Affoltern,2037,male,foreign,33.9941
Affoltern,2037,female,Swiss,19.9972
Affoltern,2037,female,foreign,26.7889
Affoltern,2038,male,Swiss,19.1316
Affoltern,2038,male,foreign,34.0837
Affoltern,2038,female,Swiss,19.9522
Affoltern,2038,female,foreign,26.8324
Affoltern,2039,male,Swiss,19.0435
Affoltern,2039,male,foreign,34.1733
Affoltern,2039,female,Swiss,19.9072
Affoltern,2039,female,foreign,26.876
Affoltern,2040,male,Swiss,18.9553
Affoltern,2040,male,foreign,34.263
Affoltern,2040,female,Swiss,19.8622
Affoltern,2040,female,foreign,26.9195
Affoltern,2041,male,Swiss,18.8672
Affoltern,2041,male,foreign,34.3526
Affoltern,2041,female,Swiss,19.8172
Affoltern,2041,female,foreign,26.9631
Affoltern,2042,male,Swiss,18.7791
Affoltern,2042,male,foreign,34.4422
Affoltern,2042,female,Swiss,19.7721
Affoltern,2042,female,foreign,27.0066
Affoltern,2043,male,Swiss,18.6909
Affoltern,2043,male,foreign,34.5318
Affoltern,2043,female,Swiss,19.7271
Affoltern,2043,female,foreign,27.0502
Affoltern,2044,male,Swiss,18.6028
Affoltern,2044,male,foreign,34.6214
Affoltern,2044,female,Swiss,19.6821
Affoltern,2044,female,foreign,27.0937
Affoltern,2045,male,Swiss,18.5147
Affoltern,2045,male,foreign,34.711
Affoltern,2045,female,Swiss,19.6371
Affoltern,2045,female,foreign,27.1372
Affoltern,2046,male,Swiss,18.4266
Affoltern,2046,male,foreign,34.8006
Affoltern,2046,female,Swiss,19.5921
Affoltern,2046,female,foreign,27.1808
Affoltern,2047,male,Swiss,18.3384
Affoltern,2047,male,foreign,34.8902
Affoltern,2047,female,Swiss,19.5471
Affoltern,2047,female,foreign,27.2243
Affoltern,2048,male,Swiss,18.2503
Affoltern,2048,male,foreign,34.9798
Affoltern,2048,female,Swiss,19.502
Affoltern,2048,female,foreign,27.2679
Affoltern,2049,male,Swiss,18.1622
Affoltern,2049,male,foreign,35.0694
Affoltern,2049,female,Swiss,19.457
Affoltern,2049,female,foreign,27.3114
Affoltern,2050,male,Swiss,18.074
Affoltern,2050,male,foreign,35.159
Affoltern,2050,female,Swiss,19.412
Affoltern,2050,female,foreign,27.355
Oerlikon,2021,male,Swiss,21.0818
Oerlikon,2021,male,foreign,33.0749
Oerlikon,2021,female,Swiss,20.8212
Oerlikon,2021,female,foreign,25.0221
Oerlikon,2022,male,Swiss,21.1055
Oerlikon,2022,male,foreign,33.0791
Oerlikon,2022,female,Swiss,20.8264
Oerlikon,2022,female,foreign,24.989
Oerlikon,2023,male,Swiss,21.1292
Oerlikon,2023,male,foreign,33.0833
Oerlikon,2023,female,Swiss,20.8316
Oerlikon,2023,female,foreign,24.9559
Oerlikon,2024,male,Swiss,21.1529
Oerlikon,2024,male,foreign,33.0875
Oerlikon,2024,female,Swiss,20.8368
Oerlikon,2024,female,foreign,24.9228
Oerlikon,2025,male,Swiss,21.1766
Oerlikon,2025,male,foreign,33.0917
Oerlikon,2025,female,Swiss,20.842
Oerlikon,2025,female,foreign,24.8897
Oerlikon,2026,male,Swiss,21.2003
Oerlikon,2026,male,foreign,33.0959
Oerlikon,2026,female,Swiss,20.8472
Oerlikon,2026,female,foreign,24.8566
Oerlikon,2027,male,Swiss,21.224
Oerlikon,2027,male,foreign,33.1001
Oerlikon,2027,female,Swiss,20.8524
Oerlikon,2027,female,foreign,24.8235
Oerlikon,2028,male,Swiss,21.2477
Oerlikon,2028,male,foreign,33.1043
Oerlikon,2028,female,Swiss,20.8576
Oerlikon,2028,female,foreign,24.7904
Oerlikon,2029,male,Swiss,21.2714
Oerlikon,2029,male,foreign,33.1086
Oerlikon,2029,female,Swiss,20.8627
Oerlikon,2029,female,foreign,24.7573
Oerlikon,2030,male,Swiss,21.2951
Oerlikon,2030,male,foreign,33.1128
Oerlikon,2030,female,Swiss,20.8679
Oerlikon,2030,female,foreign,24.7242
Oerlikon,2031,male,Swiss,21.3188
Oerlikon,2031,male,foreign,33.117
Oerlikon,2031,female,Swiss,20.8731
Oerlikon,2031,female,foreign,24.6911
Oerlikon,2032,male,Swiss,21.3426
Oerlikon,2032,male,foreign,33.1212
Oerlikon,2032,female,Swiss,20.8783
Oerlikon,2032,female,foreign,24.658
Oerlikon,2033,male,Swiss,21.3663
Oerlikon,2033,male,foreign,33.1254
Oerlikon,2033,female,Swiss,20.8835
Oerlikon,2033,female,foreign,24.6248
Oerlikon,2034,male,Swiss,21.39
Oerlikon,2034,male,foreign,33.1296
Oerlikon,2034,female,Swiss,20.8887
Oerlikon,2034,female,foreign,24.5917
Oerlikon,2035,male,Swiss,21.4137
Oerlikon,2035,male,foreign,33.1338
Oerlikon,2035,female,Swiss,20.8939
Oerlikon,2035,female,foreign,24.5586
Oerlikon,2036,male,Swiss,21.4374
Oerlikon,2036,male,foreign,33.138
Oerlikon,2036,female,Swiss,20.8991
Oerlikon,2036,female,foreign,24.5255
Oerlikon,2037,male,Swiss,21.4611
Oerlikon,2037,male,foreign,33.1422
Oerlikon,2037,female,Swiss,20.9043
Oerlikon,2037,female,foreign,24.4924
Oerlikon,2038,male,Swiss,21.4848
Oerlikon,2038,male,foreign,33.1464
Oerlikon,2038,female,Swiss,20.9095
Oerlikon,2038,female,foreign,24.4593
Oerlikon,2039,male,Swiss,21.5085
Oerlikon,2039,male,foreign,33.1506
Oerlikon,2039,female,Swiss,20.9147
Oerlikon,2039,female,foreign,24.4262
Oerlikon,2040,male,Swiss,21.5322
Oerlikon,2040,male,foreign,33.1548
Oerlikon,2040,female,Swiss,20.9199
Oerlikon,2040,female,foreign,24.3931
Oerlikon,2041,male,Swiss,21.5559
Oerlikon,2041,male,foreign,33.159
Oerlikon,2041,female,Swiss,20.9251
Oerlikon,2041,female,foreign,24.36
Oerlikon,2042,male,Swiss,21.5797
Oerlikon,2042,male,foreign,33.1632
Oerlikon,2042,female,Swiss,20.9303
Oerlikon,2042,female,foreign,24.3269
Oerlikon,2043,male,Swiss,21.6034
Oerlikon,2043,male,foreign,33.1674
Oerlikon,2043,female,Swiss,20.9355
Oerlikon,2043,female,foreign,24.2938
Oerlikon,2044,male,Swiss,21.6271
Oerlikon,2044,male,foreign,33.1716
Oerlikon,2044,female,Swiss,20.9406
Oerlikon,2044,female,foreign,24.2607
Oerlikon,2045,male,Swiss,21.6508
Oerlikon,2045,male,foreign,33.1758
Oerlikon,2045,female,Swiss,20.9458
Oerlikon,2045,female,foreign,24.2276
Oerlikon,2046,male,Swiss,21.6745
Oerlikon,2046,male,foreign,33.18
Oerlikon,2046,female,Swiss,20.951
Oerlikon,2046,female,foreign,24.1945
Oerlikon,2047,male,Swiss,21.6982
Oerlikon,2047,male,foreign,33.1842
Oerlikon,2047,female,Swiss,20.9562
Oerlikon,2047,female,foreign,24.1614
Oerlikon,2048,male,Swiss,21.7219
Oerlikon,2048,male,foreign,33.1884
Oerlikon,2048,female,Swiss,20.9614
Oerlikon,2048,female,foreign,24.1282
Oerlikon,2049,male,Swiss,21.7456
Oerlikon,2049,male,foreign,33.1926
Oerlikon,2049,female,Swiss,20.9666
Oerlikon,2049,female,foreign,24.0951
Oerlikon,2050,male,Swiss,21.7693
Oerlikon,2050,male,foreign,33.1968
Oerlikon,2050,female,Swiss,20.971800000000002
Oerlikon,2050,female,foreign,24.062
Seebach,2021,male,Swiss,18.9896
Seebach,2021,male,foreign,37.3074
Seebach,2021,female,Swiss,17.8831
Seebach,2021,female,foreign,25.8199
Seebach,2022,male,Swiss,18.9929
Seebach,2022,male,foreign,37.3086
Seebach,2022,female,Swiss,17.8705
Seebach,2022,female,foreign,25.828
Seebach,2023,male,Swiss,18.9963
Seebach,2023,male,foreign,37.3099
Seebach,2023,female,Swiss,17.8579
Seebach,2023,female,foreign,25.836
Seebach,2024,male,Swiss,18.9996
Seebach,2024,male,foreign,37.3111
Seebach,2024,female,Swiss,17.8452
Seebach,2024,female,foreign,25.8441
Seebach,2025,male,Swiss,19.0029
Seebach,2025,male,foreign,37.3123
Seebach,2025,female,Swiss,17.8326
Seebach,2025,female,foreign,25.8522
Seebach,2026,male,Swiss,19.0062
Seebach,2026,male,foreign,37.3136
Seebach,2026,female,Swiss,17.8199
Seebach,2026,female,foreign,25.8603
Seebach,2027,male,Swiss,19.0096
Seebach,2027,male,foreign,37.3148
Seebach,2027,female,Swiss,17.8073
Seebach,2027,female,foreign,25.8684
Seebach,2028,male,Swiss,19.0129
Seebach,2028,male,foreign,37.316
Seebach,2028,female,Swiss,17.7946
Seebach,2028,female,foreign,25.8764
Seebach,2029,male,Swiss,19.0162
Seebach,2029,male,foreign,37.3173
Seebach,2029,female,Swiss,17.782
Seebach,2029,female,foreign,25.8845
Seebach,2030,male,Swiss,19.0196
Seebach,2030,male,foreign,37.3185
Seebach,2030,female,Swiss,17.7694
Seebach,2030,female,foreign,25.8926
Seebach,2031,male,Swiss,19.0229
Seebach,2031,male,foreign,37.3197
Seebach,2031,female,Swiss,17.7567
Seebach,2031,female,foreign,25.9007
Seebach,2032,male,Swiss,19.0262
Seebach,2032,male,foreign,37.321
Seebach,2032,female,Swiss,17.7441
Seebach,2032,female,foreign,25.9087
Seebach,2033,male,Swiss,19.0295
Seebach,2033,male,foreign,37.3222
Seebach,2033,female,Swiss,17.7314
Seebach,2033,female,foreign,25.9168
Seebach,2034,male,Swiss,19.0329
Seebach,2034,male,foreign,37.3234
Seebach,2034,female,Swiss,17.7188
Seebach,2034,female,foreign,25.9249
Seebach,2035,male,Swiss,19.0362
Seebach,2035,male,foreign,37.3247
Seebach,2035,female,Swiss,17.7062
Seebach,2035,female,foreign,25.933
Seebach,2036,male,Swiss,19.0395
Seebach,2036,male,foreign,37.3259
Seebach,2036,female,Swiss,17.6935
Seebach,2036,female,foreign,25.9411
Seebach,2037,male,Swiss,19.0429
Seebach,2037,male,foreign,37.3271
Seebach,2037,female,Swiss,17.6809
Seebach,2037,female,foreign,25.9491
Seebach,2038,male,Swiss,19.0462
Seebach,2038,male,foreign,37.3284
Seebach,2038,female,Swiss,17.6682
Seebach,2038,female,foreign,25.9572
Seebach,2039,male,Swiss,19.0495
Seebach,2039,male,foreign,37.3296
Seebach,2039,female,Swiss,17.6556
Seebach,2039,female,foreign,25.9653
Seebach,2040,male,Swiss,19.0529
Seebach,2040,male,foreign,37.3308
Seebach,2040,female,Swiss,17.6429
Seebach,2040,female,foreign,25.9734
Seebach,2041,male,Swiss,19.0562
Seebach,2041,male,foreign,37.3321
Seebach,2041,female,Swiss,17.6303
Seebach,2041,female,foreign,25.9815
Seebach,2042,male,Swiss,19.0595
Seebach,2042,male,foreign,37.3333
Seebach,2042,female,Swiss,17.6177
Seebach,2042,female,foreign,25.9895
Seebach,2043,male,Swiss,19.0628
Seebach,2043,male,foreign,37.3345
Seebach,2043,female,Swiss,17.605
Seebach,2043,female,foreign,25.9976
Seebach,2044,male,Swiss,19.0662
Seebach,2044,male,foreign,37.3358
