year,age,sex,mor
2045,106,male,71.8853
2045,106,female,67.2348
2045,107,male,78.6246
2045,107,female,72.3959
2045,108,male,82.6267
2045,108,female,75.6584
2045,109,male,90.5559
2045,109,female,80.7617
2045,110,male,100
2045,110,female,93.9968
2045,111,male,100
2045,111,female,100
2045,112,male,100
2045,112,female,100
2045,113,male,100
2045,113,female,100
2045,114,male,100
2045,114,female,100
2045,115,male,100
2045,115,female,100
2045,116,male,100
2045,116,female,100
2045,117,male,100
2045,117,female,100
2045,118,male,100
2045,118,female,100
2045,119,male,100
2045,119,female,100
2045,120,male,100
2045,120,female,100
2046,0,male,0.2723
2046,0,female,0.3209
2046,1,male,0.0466
2046,1,female,0.0399
2046,2,male,0.0235
2046,2,female,0.0153
2046,3,male,0.0166
2046,3,female,0.0092
2046,4,male,0.0116
2046,4,female,0.0061
2046,5,male,0.0077
2046,5,female,0.0046
2046,6,male,0.0049
2046,6,female,0.0039
2046,7,male,0.0027
2046,7,female,0.0037
2046,8,male,0.002
2046,8,female,0.0039
2046,9,male,0.002
2046,9,female,0.0043
2046,10,male,0.002
2046,10,female,0.0049
2046,11,male,0.002
2046,11,female,0.0052
2046,12,male,0.0016
2046,12,female,0.0054
2046,13,male,0.0016
2046,13,female,0.0056
2046,14,male,0.0018
2046,14,female,0.006
2046,15,male,0.0048
2046,15,female,0.0072
2046,16,male,0.0111
2046,16,female,0.0094
2046,17,male,0.0201
2046,17,female,0.0133
2046,18,male,0.0332
2046,18,female,0.018
2046,19,male,0.0466
2046,19,female,0.0227
2046,20,male,0.0543
2046,20,female,0.0249
2046,21,male,0.0549
2046,21,female,0.0247
2046,22,male,0.0509
2046,22,female,0.023
2046,23,male,0.0452
2046,23,female,0.0207
2046,24,male,0.0405
2046,24,female,0.019
2046,25,male,0.0367
2046,25,female,0.0176
2046,26,male,0.0339
2046,26,female,0.0168
2046,27,male,0.0318
2046,27,female,0.0162
2046,28,male,0.0304
2046,28,female,0.0161
2046,29,male,0.0297
2046,29,female,0.0161
2046,30,male,0.0294
2046,30,female,0.0165
2046,31,male,0.0297
2046,31,female,0.0172
2046,32,male,0.0304
2046,32,female,0.0181
2046,33,male,0.0315
2046,33,female,0.0193
2046,34,male,0.0332
2046,34,female,0.0205
2046,35,male,0.0352
2046,35,female,0.0221
2046,36,male,0.0378
2046,36,female,0.024
2046,37,male,0.041
2046,37,female,0.0261
2046,38,male,0.0448
2046,38,female,0.0287
2046,39,male,0.0494
2046,39,female,0.0317
2046,40,male,0.0549
2046,40,female,0.0354
2046,41,male,0.0616
2046,41,female,0.0396
2046,42,male,0.0693
2046,42,female,0.0446
2046,43,male,0.0783
2046,43,female,0.0504
2046,44,male,0.0884
2046,44,female,0.0568
2046,45,male,0.0995
2046,45,female,0.0638
2046,46,male,0.1119
2046,46,female,0.0715
2046,47,male,0.1249
2046,47,female,0.0795
2046,48,male,0.1388
2046,48,female,0.0879
2046,49,male,0.1534
2046,49,female,0.0967
2046,50,male,0.1689
2046,50,female,0.1059
2046,51,male,0.1852
2046,51,female,0.1157
2046,52,male,0.2028
2046,52,female,0.1261
2046,53,male,0.2219
2046,53,female,0.1374
2046,54,male,0.2429
2046,54,female,0.1502
2046,55,male,0.2659
2046,55,female,0.1639
2046,56,male,0.2913
2046,56,female,0.1795
2046,57,male,0.3193
2046,57,female,0.1967
2046,58,male,0.3503
2046,58,female,0.2158
2046,59,male,0.3846
2046,59,female,0.2368
2046,60,male,0.4226
2046,60,female,0.2603
2046,61,male,0.4642
2046,61,female,0.2855
2046,62,male,0.5097
2046,62,female,0.313
2046,63,male,0.5598
2046,63,female,0.3431
2046,64,male,0.615
2046,64,female,0.3765
2046,65,male,0.6762
2046,65,female,0.4129
2046,66,male,0.7441
2046,66,female,0.4537
2046,67,male,0.8196
2046,67,female,0.4988
2046,68,male,0.9038
2046,68,female,0.5489
2046,69,male,0.9981
2046,69,female,0.6053
2046,70,male,1.1036
2046,70,female,0.6686
2046,71,male,1.2215
2046,71,female,0.74
2046,72,male,1.3536
2046,72,female,0.8207
2046,73,male,1.5019
2046,73,female,0.9119
2046,74,male,1.6677
2046,74,female,1.0156
2046,75,male,1.8537
2046,75,female,1.1334
2046,76,male,2.0609
2046,76,female,1.2668
2046,77,male,2.2932
2046,77,female,1.4194
2046,78,male,2.5531
2046,78,female,1.5932
2046,79,male,2.8433
2046,79,female,1.7919
2046,80,male,3.1665
2046,80,female,2.0197
2046,81,male,3.5276
2046,81,female,2.2802
2046,82,male,3.9309
2046,82,female,2.5801
2046,83,male,4.3818
2046,83,female,2.9255
2046,84,male,4.8865
2046,84,female,3.3228
2046,85,male,5.4531
2046,85,female,3.7833
2046,86,male,6.0884
2046,86,female,4.3155
2046,87,male,6.8078
2046,87,female,4.9355
2046,88,male,7.6199
2046,88,female,5.6566
2046,89,male,8.5429
2046,89,female,6.498
2046,90,male,9.5901
2046,90,female,7.4808
2046,91,male,10.7863
2046,91,female,8.6329
2046,92,male,12.1587
2046,92,female,9.9852
2046,93,male,13.739
2046,93,female,11.5768
2046,94,male,15.5534
2046,94,female,13.4474
2046,95,male,17.6332
2046,95,female,15.6482
2046,96,male,20.032
2046,96,female,18.2263
2046,97,male,22.8075
2046,97,female,21.2566
2046,98,male,26.0456
2046,98,female,24.7522
2046,99,male,29.9564
2046,99,female,28.6116
2046,100,male,34.5829
2046,100,female,32.8894
2046,101,male,39.9832
2046,101,female,37.8119
2046,102,male,45.7147
2046,102,female,43.1329
2046,103,male,52.1096
2046,103,female,49.0372
2046,104,male,58.8944
2046,104,female,55.1673
2046,105,male,65.5835
2046,105,female,61.3307
2046,106,male,71.0486
2046,106,female,66.6552
2046,107,male,76.8463
2046,107,female,71.9618
2046,108,male,81.7718
2046,108,female,74.7655
2046,109,male,90.09
2046,109,female,80.3677
2046,110,male,100
2046,110,female,71.4034
2046,111,male,100
2046,111,female,100
2046,112,male,100
2046,112,female,100
2046,113,male,100
2046,113,female,100
2046,114,male,100
2046,114,female,100
2046,115,male,100
2046,115,female,100
2046,116,male,100
2046,116,female,100
2046,117,male,100
2046,117,female,100
2046,118,male,100
2046,118,female,100
2046,119,male,100
2046,119,female,100
2046,120,male,100
2046,120,female,100
2047,0,male,0.2683
2047,0,female,0.3167
2047,1,male,0.0466
2047,1,female,0.0398
2047,2,male,0.0235
2047,2,female,0.0152
2047,3,male,0.0166
2047,3,female,0.009
2047,4,male,0.0115
2047,4,female,0.0061
2047,5,male,0.0077
2047,5,female,0.0046
2047,6,male,0.0047
2047,6,female,0.0037
2047,7,male,0.0026
2047,7,female,0.0035
2047,8,male,0.0019
2047,8,female,0.0037
2047,9,male,0.002
2047,9,female,0.0041
2047,10,male,0.002
2047,10,female,0.0047
2047,11,male,0.002
2047,11,female,0.0051
2047,12,male,0.0016
2047,12,female,0.0052
2047,13,male,0.0015
2047,13,female,0.0054
2047,14,male,0.0016
2047,14,female,0.006
2047,15,male,0.0045
2047,15,female,0.0071
2047,16,male,0.0108
2047,16,female,0.0094
2047,17,male,0.0198
2047,17,female,0.0131
2047,18,male,0.0329
2047,18,female,0.018
2047,19,male,0.0464
2047,19,female,0.0226
2047,20,male,0.0541
2047,20,female,0.0247
2047,21,male,0.0547
2047,21,female,0.0246
2047,22,male,0.0505
2047,22,female,0.0228
2047,23,male,0.0449
2047,23,female,0.0206
2047,24,male,0.0402
2047,24,female,0.0187
2047,25,male,0.0365
2047,25,female,0.0175
2047,26,male,0.0336
2047,26,female,0.0166
2047,27,male,0.0315
2047,27,female,0.016
2047,28,male,0.03
2047,28,female,0.0158
2047,29,male,0.0292
2047,29,female,0.0159
2047,30,male,0.029
2047,30,female,0.0162
2047,31,male,0.0292
2047,31,female,0.0169
2047,32,male,0.0299
2047,32,female,0.0178
2047,33,male,0.0311
2047,33,female,0.019
2047,34,male,0.0326
2047,34,female,0.0203
2047,35,male,0.0347
2047,35,female,0.0217
2047,36,male,0.0372
2047,36,female,0.0236
2047,37,male,0.0403
2047,37,female,0.0257
2047,38,male,0.0441
2047,38,female,0.0282
2047,39,male,0.0487
2047,39,female,0.0313
2047,40,male,0.0543
2047,40,female,0.035
2047,41,male,0.0608
2047,41,female,0.0392
2047,42,male,0.0685
2047,42,female,0.044
2047,43,male,0.0772
2047,43,female,0.0498
2047,44,male,0.0872
2047,44,female,0.0561
2047,45,male,0.0984
2047,45,female,0.0631
2047,46,male,0.1104
2047,46,female,0.0706
2047,47,male,0.1235
2047,47,female,0.0786
2047,48,male,0.1371
2047,48,female,0.0868
2047,49,male,0.1516
2047,49,female,0.0956
2047,50,male,0.1669
2047,50,female,0.1047
2047,51,male,0.1831
2047,51,female,0.1142
2047,52,male,0.2004
2047,52,female,0.1246
2047,53,male,0.2192
2047,53,female,0.1357
2047,54,male,0.2398
2047,54,female,0.1481
2047,55,male,0.2626
2047,55,female,0.1619
2047,56,male,0.2877
2047,56,female,0.1772
2047,57,male,0.3154
2047,57,female,0.1943
2047,58,male,0.346
2047,58,female,0.2131
2047,59,male,0.3801
2047,59,female,0.234
2047,60,male,0.4173
2047,60,female,0.257
2047,61,male,0.4586
2047,61,female,0.2821
2047,62,male,0.5033
2047,62,female,0.3092
2047,63,male,0.5528
2047,63,female,0.3388
2047,64,male,0.6074
2047,64,female,0.3716
2047,65,male,0.6678
2047,65,female,0.408
2047,66,male,0.735
2047,66,female,0.4479
2047,67,male,0.8095
2047,67,female,0.4926
2047,68,male,0.8928
2047,68,female,0.5422
2047,69,male,0.9857
2047,69,female,0.5976
2047,70,male,1.0899
2047,70,female,0.66
2047,71,male,1.2065
2047,71,female,0.7304
2047,72,male,1.3371
2047,72,female,0.8099
2047,73,male,1.4832
2047,73,female,0.9002
2047,74,male,1.6473
2047,74,female,1.0023
2047,75,male,1.8308
2047,75,female,1.1184
2047,76,male,2.0363
2047,76,female,1.2508
2047,77,male,2.2655
2047,77,female,1.401
2047,78,male,2.5218
2047,78,female,1.573
2047,79,male,2.8087
2047,79,female,1.7692
2047,80,male,3.1288
2047,80,female,1.994
2047,81,male,3.4855
2047,81,female,2.2519
2047,82,male,3.8841
2047,82,female,2.5477
2047,83,male,4.3296
2047,83,female,2.8887
2047,84,male,4.8287
2047,84,female,3.2823
2047,85,male,5.388
2047,85,female,3.7358
2047,86,male,6.0175
2047,86,female,4.2631
2047,87,male,6.7252
2047,87,female,4.8736
2047,88,male,7.5289
2047,88,female,5.5866
2047,89,male,8.4393
2047,89,female,6.418
2047,90,male,9.4771
2047,90,female,7.3901
2047,91,male,10.6596
2047,91,female,8.5281
2047,92,male,12.0124
2047,92,female,9.8643
2047,93,male,13.5699
2047,93,female,11.4341
2047,94,male,15.3682
2047,94,female,13.2843
2047,95,male,17.4335
2047,95,female,15.459
2047,96,male,19.804
2047,96,female,18.0146
2047,97,male,22.5493
2047,97,female,20.9956
2047,98,male,25.7429
2047,98,female,24.4734
2047,99,male,29.6175
2047,99,female,28.2974
2047,100,male,34.2125
2047,100,female,32.527
2047,101,male,39.432
2047,101,female,37.3353
2047,102,male,45.4653
2047,102,female,42.8162
2047,103,male,51.6985
2047,103,female,48.5825
2047,104,male,58.4365
2047,104,female,54.8694
2047,105,male,65.4118
2047,105,female,61.1096
2047,106,male,71.5303
2047,106,female,66.7025
2047,107,male,76.7744
2047,107,female,71.1985
2047,108,male,79.0234
2047,108,female,74.2936
2047,109,male,81.8426
2047,109,female,74.9725
2047,110,male,100
2047,110,female,70.997
2047,111,male,100
2047,111,female,97.6701
2047,112,male,100
2047,112,female,100
2047,113,male,100
2047,113,female,100
2047,114,male,100
2047,114,female,100
2047,115,male,100
2047,115,female,100
2047,116,male,100
2047,116,female,100
2047,117,male,100
2047,117,female,100
2047,118,male,100
2047,118,female,100
2047,119,male,100
2047,119,female,100
2047,120,male,100
2047,120,female,100
2048,0,male,0.2644
2048,0,female,0.3128
2048,1,male,0.0466
2048,1,female,0.0396
2048,2,male,0.0235
2048,2,female,0.0152
2048,3,male,0.0165
2048,3,female,0.0088
2048,4,male,0.0115
2048,4,female,0.0059
2048,5,male,0.0075
2048,5,female,0.0044
2048,6,male,0.0047
2048,6,female,0.0037
2048,7,male,0.0024
2048,7,female,0.0035
2048,8,male,0.0019
2048,8,female,0.0036
2048,9,male,0.0019
2048,9,female,0.0041
2048,10,male,0.002
2048,10,female,0.0045
2048,11,male,0.0019
2048,11,female,0.0051
2048,12,male,0.0016
2048,12,female,0.0052
2048,13,male,0.0015
2048,13,female,0.0054
2048,14,male,0.0029
2048,14,female,0.0058
2048,15,male,0.0044
2048,15,female,0.0071
2048,16,male,0.0106
2048,16,female,0.0092
2048,17,male,0.0196
2048,17,female,0.0129
2048,18,male,0.0327
2048,18,female,0.0178
2048,19,male,0.0461
2048,19,female,0.0224
2048,20,male,0.0538
2048,20,female,0.0247
2048,21,male,0.0544
2048,21,female,0.0244
2048,22,male,0.0502
2048,22,female,0.0226
2048,23,male,0.0447
2048,23,female,0.0204
2048,24,male,0.0398
2048,24,female,0.0185
2048,25,male,0.0361
2048,25,female,0.0173
2048,26,male,0.0332
2048,26,female,0.0163
2048,27,male,0.0311
2048,27,female,0.0157
2048,28,male,0.0297
2048,28,female,0.0156
2048,29,male,0.0288
2048,29,female,0.0157
2048,30,male,0.0286
2048,30,female,0.0161
2048,31,male,0.0289
2048,31,female,0.0166
2048,32,male,0.0296
2048,32,female,0.0176
2048,33,male,0.0306
2048,33,female,0.0187
2048,34,male,0.0322
2048,34,female,0.02
2048,35,male,0.0341
2048,35,female,0.0215
2048,36,male,0.0367
2048,36,female,0.0232
2048,37,male,0.0397
2048,37,female,0.0253
2048,38,male,0.0435
2048,38,female,0.0278
2048,39,male,0.0481
2048,39,female,0.031
2048,40,male,0.0536
2048,40,female,0.0345
2048,41,male,0.06
2048,41,female,0.0387
2048,42,male,0.0677
2048,42,female,0.0436
2048,43,male,0.0764
2048,43,female,0.0492
2048,44,male,0.0863
2048,44,female,0.0556
2048,45,male,0.0972
2048,45,female,0.0624
2048,46,male,0.1092
2048,46,female,0.0698
2048,47,male,0.122
2048,47,female,0.0776
2048,48,male,0.1357
2048,48,female,0.086
2048,49,male,0.1498
2048,49,female,0.0945
2048,50,male,0.1649
2048,50,female,0.1034
2048,51,male,0.1809
2048,51,female,0.113
2048,52,male,0.1982
2048,52,female,0.1231
2048,53,male,0.2167
2048,53,female,0.1341
2048,54,male,0.2369
2048,54,female,0.1463
2048,55,male,0.2594
2048,55,female,0.1599
2048,56,male,0.2842
2048,56,female,0.1752
2048,57,male,0.3118
2048,57,female,0.192
2048,58,male,0.3422
2048,58,female,0.2107
2048,59,male,0.3757
2048,59,female,0.2314
2048,60,male,0.4127
2048,60,female,0.2542
2048,61,male,0.4531
2048,61,female,0.2787
2048,62,male,0.4976
2048,62,female,0.3056
2048,63,male,0.5463
2048,63,female,0.3349
2048,64,male,0.6003
2048,64,female,0.3672
2048,65,male,0.66
2048,65,female,0.4031
2048,66,male,0.7264
2048,66,female,0.4428
2048,67,male,0.8003
2048,67,female,0.4866
2048,68,male,0.8824
2048,68,female,0.5359
2048,69,male,0.9744
2048,69,female,0.5907
2048,70,male,1.0771
2048,70,female,0.6521
2048,71,male,1.1925
2048,71,female,0.7216
2048,72,male,1.3217
2048,72,female,0.8001
2048,73,male,1.4664
2048,73,female,0.889
2048,74,male,1.6282
2048,74,female,0.9899
2048,75,male,1.81
2048,75,female,1.1045
2048,76,male,2.013
2048,76,female,1.2351
2048,77,male,2.2404
2048,77,female,1.3842
2048,78,male,2.4937
2048,78,female,1.5536
2048,79,male,2.777
2048,79,female,1.7478
2048,80,male,3.0936
2048,80,female,1.9697
2048,81,male,3.4473
2048,81,female,2.2244
2048,82,male,3.8414
2048,82,female,2.5171
2048,83,male,4.2826
2048,83,female,2.8536
2048,84,male,4.7759
2048,84,female,3.2423
2048,85,male,5.3298
2048,85,female,3.6918
2048,86,male,5.9516
2048,86,female,4.2112
2048,87,male,6.6537
2048,87,female,4.8161
2048,88,male,7.4448
2048,88,female,5.5185
2048,89,male,8.3471
2048,89,female,6.3407
2048,90,male,9.3722
2048,90,female,7.3013
2048,91,male,10.5447
2048,91,female,8.4274
2048,92,male,11.8845
2048,92,female,9.7474
2048,93,male,13.4212
2048,93,female,11.2992
2048,94,male,15.1945
2048,94,female,13.1244
2048,95,male,17.2454
2048,95,female,15.2763
2048,96,male,19.6031
2048,96,female,17.8024
2048,97,male,22.3216
2048,97,female,20.7573
2048,98,male,25.4844
2048,98,female,24.1758
2048,99,male,29.2909
2048,99,female,28.0077
2048,100,male,33.8527
2048,100,female,32.1996
2048,101,male,39.0406
2048,101,female,36.9533
2048,102,male,44.851
2048,102,female,42.2976
2048,103,male,51.5325
2048,103,female,48.3115
2048,104,male,58.1227
2048,104,female,54.4191
2048,105,male,64.8448
2048,105,female,60.7697
2048,106,male,71.5151
2048,106,female,66.7011
2048,107,male,77.089
2048,107,female,71.1527
2048,108,male,80.8753
2048,108,female,74.0203
2048,109,male,88.4202
2048,109,female,72.0774
2048,110,male,77.795
2048,110,female,84.0839
2048,111,male,100
2048,111,female,97.2763
2048,112,male,100
2048,112,female,100
2048,113,male,100
2048,113,female,100
2048,114,male,100
2048,114,female,100
2048,115,male,100
2048,115,female,100
2048,116,male,100
2048,116,female,100
2048,117,male,100
2048,117,female,100
2048,118,male,100
2048,118,female,100
2048,119,male,100
2048,119,female,100
2048,120,male,100
2048,120,female,100
2049,0,male,0.2611
2049,0,female,0.3092
2049,1,male,0.0466
2049,1,female,0.0396
2049,2,male,0.0235
2049,2,female,0.015
2049,3,male,0.0165
2049,3,female,0.0088
2049,4,male,0.0115
2049,4,female,0.0059
2049,5,male,0.0075
2049,5,female,0.0044
2049,6,male,0.0046
2049,6,female,0.0035
2049,7,male,0.0024
2049,7,female,0.0034
2049,8,male,0.0017
2049,8,female,0.0036
2049,9,male,0.0019
2049,9,female,0.0039
2049,10,male,0.002
2049,10,female,0.0045
2049,11,male,0.0019
2049,11,female,0.0049
2049,12,male,0.0016
2049,12,female,0.0051
2049,13,male,0.0015
2049,13,female,0.0053
2049,14,male,0.0028
2049,14,female,0.0058
2049,15,male,0.0042
2049,15,female,0.0069
2049,16,male,0.0105
2049,16,female,0.0092
2049,17,male,0.0194
2049,17,female,0.0127
2049,18,male,0.0325
2049,18,female,0.0176
2049,19,male,0.0458
2049,19,female,0.0222
2049,20,male,0.0535
2049,20,female,0.0246
2049,21,male,0.0541
2049,21,female,0.0242
2049,22,male,0.0499
2049,22,female,0.0225
2049,23,male,0.0443
2049,23,female,0.0202
2049,24,male,0.0395
2049,24,female,0.0184
2049,25,male,0.0358
2049,25,female,0.0172
2049,26,male,0.033
2049,26,female,0.0161
2049,27,male,0.0308
2049,27,female,0.0156
2049,28,male,0.0294
2049,28,female,0.0153
2049,29,male,0.0286
2049,29,female,0.0155
2049,30,male,0.0283
2049,30,female,0.0158
2049,31,male,0.0285
2049,31,female,0.0165
2049,32,male,0.0291
2049,32,female,0.0173
2049,33,male,0.0303
2049,33,female,0.0185
2049,34,male,0.0317
2049,34,female,0.0197
2049,35,male,0.0337
2049,35,female,0.0211
2049,36,male,0.0361
2049,36,female,0.023
2049,37,male,0.0392
2049,37,female,0.025
2049,38,male,0.0429
2049,38,female,0.0275
2049,39,male,0.0475
2049,39,female,0.0306
2049,40,male,0.0529
2049,40,female,0.0341
2049,41,male,0.0595
2049,41,female,0.0383
2049,42,male,0.0669
2049,42,female,0.0431
2049,43,male,0.0756
2049,43,female,0.0487
2049,44,male,0.0855
2049,44,female,0.055
2049,45,male,0.0963
2049,45,female,0.0618
2049,46,male,0.1081
2049,46,female,0.0691
2049,47,male,0.1208
2049,47,female,0.0769
2049,48,male,0.1341
2049,48,female,0.085
2049,49,male,0.1485
2049,49,female,0.0936
2049,50,male,0.1632
2049,50,female,0.1024
2049,51,male,0.179
2049,51,female,0.1117
2049,52,male,0.196
2049,52,female,0.1217
2049,53,male,0.2145
2049,53,female,0.1328
2049,54,male,0.2345
2049,54,female,0.1448
2049,55,male,0.2566
2049,55,female,0.1581
2049,56,male,0.2812
2049,56,female,0.1731
2049,57,male,0.3085
2049,57,female,0.19
2049,58,male,0.3385
2049,58,female,0.2084
2049,59,male,0.3717
2049,59,female,0.229
2049,60,male,0.4083
2049,60,female,0.2514
2049,61,male,0.4485
2049,61,female,0.2759
2049,62,male,0.4923
2049,62,female,0.3022
2049,63,male,0.5407
2049,63,female,0.3314
2049,64,male,0.5939
2049,64,female,0.3634
2049,65,male,0.6531
2049,65,female,0.3987
2049,66,male,0.7188
2049,66,female,0.4378
2049,67,male,0.7918
2049,67,female,0.4814
2049,68,male,0.8732
2049,68,female,0.5298
2049,69,male,0.9641
2049,69,female,0.5843
2049,70,male,1.0658
2049,70,female,0.6452
2049,71,male,1.1799
2049,71,female,0.7136
2049,72,male,1.3077
2049,72,female,0.7911
2049,73,male,1.451
2049,73,female,0.8791
2049,74,male,1.6114
2049,74,female,0.9787
2049,75,male,1.7908
2049,75,female,1.0922
2049,76,male,1.9921
2049,76,female,1.2212
2049,77,male,2.2168
2049,77,female,1.3683
2049,78,male,2.4684
2049,78,female,1.5365
2049,79,male,2.7484
2049,79,female,1.7282
2049,80,male,3.0617
2049,80,female,1.9482
2049,81,male,3.4119
2049,81,female,2.2
2049,82,male,3.8029
2049,82,female,2.4895
2049,83,male,4.2392
2049,83,female,2.8231
2049,84,male,4.7283
2049,84,female,3.2073
2049,85,male,5.2761
2049,85,female,3.6518
2049,86,male,5.8926
2049,86,female,4.1674
2049,87,male,6.5866
2049,87,female,4.7642
2049,88,male,7.3721
2049,88,female,5.4613
2049,89,male,8.2609
2049,89,female,6.2723
2049,90,male,9.2772
2049,90,female,7.2239
2049,91,male,10.4362
2049,91,female,8.3386
2049,92,male,11.7653
2049,92,female,9.6469
2049,93,male,13.2898
2049,93,female,11.1826
2049,94,male,15.0389
2049,94,female,12.9899
2049,95,male,17.0631
2049,95,female,15.1152
2049,96,male,19.4049
2049,96,female,17.6199
2049,97,male,22.1146
2049,97,female,20.5435
2049,98,male,25.2455
2049,98,female,23.9417
2049,99,male,29.0079
2049,99,female,27.7217
2049,100,male,33.5208
2049,100,female,31.9099
2049,101,male,38.6763
2049,101,female,36.6279
2049,102,male,44.4786
2049,102,female,41.9129
2049,103,male,50.848
2049,103,female,47.7455
2049,104,male,57.9936
2049,104,female,54.1962
2049,105,male,64.7916
2049,105,female,60.4732
2049,106,male,71.2482
2049,106,female,66.6271
2049,107,male,77.1206
2049,107,female,71.9173
2049,108,male,80.2816
2049,108,female,75.1928
2049,109,male,88.0163
2049,109,female,72.7906
2049,110,male,77.3601
2049,110,female,85.2149
2049,111,male,100
2049,111,female,96.8541
2049,112,male,100
2049,112,female,100
2049,113,male,100
2049,113,female,100
2049,114,male,100
2049,114,female,100
2049,115,male,100
2049,115,female,100
2049,116,male,100
2049,116,female,100
2049,117,male,100
2049,117,female,100
2049,118,male,100
2049,118,female,100
2049,119,male,100
2049,119,female,100
2049,120,male,100
2049,120,female,100
2050,0,male,0.2576
2050,0,female,0.3059
2050,1,male,0.0466
2050,1,female,0.0394
2050,2,male,0.0235
2050,2,female,0.015
2050,3,male,0.0165
2050,3,female,0.0087
2050,4,male,0.0113
2050,4,female,0.0058
2050,5,male,0.0075
2050,5,female,0.0044
2050,6,male,0.0046
2050,6,female,0.0035
2050,7,male,0.0023
2050,7,female,0.0034
2050,8,male,0.0017
2050,8,female,0.0036
2050,9,male,0.0019
2050,9,female,0.0039
2050,10,male,0.0019
2050,10,female,0.0043
2050,11,male,0.0019
2050,11,female,0.0049
2050,12,male,0.0015
2050,12,female,0.0051
2050,13,male,0.0015
2050,13,female,0.0053
2050,14,male,0.0028
2050,14,female,0.0056
2050,15,male,0.0041
2050,15,female,0.0069
2050,16,male,0.0102
2050,16,female,0.009
2050,17,male,0.0191
2050,17,female,0.0127
2050,18,male,0.0322
2050,18,female,0.0176
2050,19,male,0.0456
2050,19,female,0.0222
2050,20,male,0.0532
2050,20,female,0.0244
2050,21,male,0.0538
2050,21,female,0.0242
2050,22,male,0.0496
2050,22,female,0.0223
2050,23,male,0.044
2050,23,female,0.0201
2050,24,male,0.0393
2050,24,female,0.0182
2050,25,male,0.0356
2050,25,female,0.017
2050,26,male,0.0327
2050,26,female,0.016
2050,27,male,0.0306
2050,27,female,0.0154
2050,28,male,0.029
2050,28,female,0.0152
2050,29,male,0.0282
2050,29,female,0.0154
2050,30,male,0.0279
2050,30,female,0.0157
2050,31,male,0.0282
2050,31,female,0.0162
2050,32,male,0.0288
2050,32,female,0.0172
2050,33,male,0.0298
2050,33,female,0.0182
2050,34,male,0.0313
2050,34,female,0.0195
2050,35,male,0.0332
2050,35,female,0.021
2050,36,male,0.0357
2050,36,female,0.0226
2050,37,male,0.0387
2050,37,female,0.0247
2050,38,male,0.0424
2050,38,female,0.0272
2050,39,male,0.0469
2050,39,female,0.0302
2050,40,male,0.0523
2050,40,female,0.0338
2050,41,male,0.0588
2050,41,female,0.0379
2050,42,male,0.0662
2050,42,female,0.0427
2050,43,male,0.0748
2050,43,female,0.0482
2050,44,male,0.0846
2050,44,female,0.0545
2050,45,male,0.0953
2050,45,female,0.0612
2050,46,male,0.107
2050,46,female,0.0686
2050,47,male,0.1195
2050,47,female,0.0762
2050,48,male,0.1328
2050,48,female,0.0842
2050,49,male,0.1467
2050,49,female,0.0926
2050,50,male,0.1616
2050,50,female,0.1015
2050,51,male,0.1772
2050,51,female,0.1107
2050,52,male,0.194
2050,52,female,0.1205
2050,53,male,0.2121
2050,53,female,0.1314
2050,54,male,0.232
2050,54,female,0.1433
2050,55,male,0.2538
2050,55,female,0.1565
2050,56,male,0.2781
2050,56,female,0.1714
2050,57,male,0.3049
2050,57,female,0.1879
2050,58,male,0.3349
2050,58,female,0.2065
2050,59,male,0.3678
2050,59,female,0.2267
2050,60,male,0.4041
2050,60,female,0.2492
2050,61,male,0.4438
2050,61,female,0.2733
2050,62,male,0.4872
2050,62,female,0.2996
2050,63,male,0.5348
2050,63,female,0.3281
2050,64,male,0.5877
2050,64,female,0.3599
2050,65,male,0.6461
2050,65,female,0.395
2050,66,male,0.7111
2050,66,female,0.4335
2050,67,male,0.7833
2050,67,female,0.4767
2050,68,male,0.8638
2050,68,female,0.5247
2050,69,male,0.9539
2050,69,female,0.5784
2050,70,male,1.0545
2050,70,female,0.639
2050,71,male,1.1673
2050,71,female,0.7068
2050,72,male,1.2938
2050,72,female,0.7833
2050,73,male,1.4355
2050,73,female,0.8701
2050,74,male,1.5943
2050,74,female,0.9689
2050,75,male,1.7721
2050,75,female,1.0809
2050,76,male,1.9709
2050,76,female,1.2088
2050,77,male,2.1937
2050,77,female,1.3543
2050,78,male,2.4423
2050,78,female,1.5207
2050,79,male,2.7204
2050,79,female,1.7112
2050,80,male,3.0301
2050,80,female,1.9285
2050,81,male,3.3765
2050,81,female,2.1784
2050,82,male,3.7636
2050,82,female,2.4651
2050,83,male,4.1965
2050,83,female,2.7951
2050,84,male,4.6801
2050,84,female,3.1763
2050,85,male,5.2238
2050,85,female,3.6161
2050,86,male,5.8332
2050,86,female,4.1265
2050,87,male,6.5213
2050,87,female,4.7198
2050,88,male,7.298
2050,88,female,5.4081
2050,89,male,8.1802
2050,89,female,6.2139
2050,90,male,9.1815
2050,90,female,7.1534
2050,91,male,10.3306
2050,91,female,8.2586
2050,92,male,11.6449
2050,92,female,9.5554
2050,93,male,13.1565
2050,93,female,11.0784
2050,94,male,14.8932
2050,94,female,12.8687
2050,95,male,16.8883
2050,95,female,14.9756
2050,96,male,19.2018
2050,96,female,17.4517
2050,97,male,21.8972
2050,97,female,20.3509
2050,98,male,25.0215
2050,98,female,23.7196
2050,99,male,28.7456
2050,99,female,27.476
