district,year,sex,origin,bir
Wipkingen,2026,male,Swiss,94.89402835826905
Wipkingen,2026,male,foreign,26.439617831602778
Wipkingen,2026,female,Swiss,89.2518001720986
Wipkingen,2026,female,foreign,24.867565727356276
Wipkingen,2027,male,Swiss,94.77773163458185
Wipkingen,2027,male,foreign,25.920467765649978
Wipkingen,2027,female,Swiss,89.14241824235258
Wipkingen,2027,female,foreign,24.379283390233706
Wipkingen,2028,male,Swiss,94.57929994489774
Wipkingen,2028,male,foreign,25.39535024628736
Wipkingen,2028,female,Swiss,88.95578494390483
Wipkingen,2028,female,foreign,23.885388413744007
Wipkingen,2029,male,Swiss,94.30668770674362
Wipkingen,2029,male,foreign,24.87062433940549
Wipkingen,2029,female,Swiss,88.69938173892822
Wipkingen,2029,female,foreign,23.391861765161554
Wipkingen,2030,male,Swiss,93.98231468267483
Wipkingen,2030,male,foreign,24.349943356848016
Wipkingen,2030,female,Swiss,88.39429535123583
Wipkingen,2030,female,foreign,22.902139536981096
Wipkingen,2031,male,Swiss,93.6204301897797
Wipkingen,2031,male,foreign,23.84110460142759
Wipkingen,2031,female,Swiss,88.05392785916017
Wipkingen,2031,female,foreign,22.423555418419475
Wipkingen,2032,male,Swiss,93.26662216216948
Wipkingen,2032,male,foreign,23.353898009732692
Wipkingen,2032,female,Swiss,87.72115662027537
Wipkingen,2032,female,foreign,21.965317254050387
Wipkingen,2033,male,Swiss,92.95618313996316
Wipkingen,2033,male,foreign,22.89772259997411
Wipkingen,2033,female,Swiss,87.42917574376573
Wipkingen,2033,female,foreign,21.53626521337315
Wipkingen,2034,male,Swiss,92.83535840105917
Wipkingen,2034,male,foreign,22.528539416172833
Wipkingen,2034,female,Swiss,87.31553502644057
Wipkingen,2034,female,foreign,21.18903299742034
Wipkingen,2035,male,Swiss,92.95112828186285
Wipkingen,2035,male,foreign,22.251347175349032
Wipkingen,2035,female,Swiss,87.424421438433
Wipkingen,2035,female,foreign,20.92832210849214
Wipkingen,2036,male,Swiss,93.23879741302034
Wipkingen,2036,male,foreign,22.02036498824844
Wipkingen,2036,female,Swiss,87.69498628064639
Wipkingen,2036,female,foreign,20.711073706637144
Wipkingen,2037,male,Swiss,93.74164305319879
Wipkingen,2037,male,foreign,21.837799054358616
Wipkingen,2037,female,Swiss,88.1679336238151
Wipkingen,2037,female,foreign,20.539362814690943
Wipkingen,2038,male,Swiss,94.46635339968537
Wipkingen,2038,male,foreign,21.70016197784508
Wipkingen,2038,female,Swiss,88.84955399704944
Wipkingen,2038,female,foreign,20.409909391100587
Wipkingen,2039,male,Swiss,95.40297211432889
Wipkingen,2039,male,foreign,21.60566783407744
Wipkingen,2039,female,Swiss,89.73048304815055
Wipkingen,2039,female,foreign,20.321033699100862
Wipkingen,2040,male,Swiss,96.54631976256991
Wipkingen,2040,male,foreign,21.547354472364212
Wipkingen,2040,female,Swiss,90.8058493024187
Wipkingen,2040,female,foreign,20.266187544953603
Wipkingen,2041,male,Swiss,97.86049714110413
Wipkingen,2041,male,foreign,21.516319292044663
Wipkingen,2041,female,Swiss,92.04188805858564
Wipkingen,2041,female,foreign,20.236997660615167
Wipkingen,2042,male,Swiss,99.31758293845267
Wipkingen,2042,male,foreign,21.503166509558497
Wipkingen,2042,female,Swiss,93.41233815611513
Wipkingen,2042,female,foreign,20.224626918910218
Wipkingen,2043,male,Swiss,100.8627588458757
Wipkingen,2043,male,foreign,21.497673184329873
Wipkingen,2043,female,Swiss,94.865640684272
Wipkingen,2043,female,foreign,20.21946021691571
Wipkingen,2044,male,Swiss,102.46121804606626
Wipkingen,2044,male,foreign,21.493669697836552
Wipkingen,2044,female,Swiss,96.36905837647949
Wipkingen,2044,female,foreign,20.21569477052593
Wipkingen,2045,male,Swiss,104.06899705362436
Wipkingen,2045,male,foreign,21.48338607317325
Wipkingen,2045,female,Swiss,97.88124173707727
Wipkingen,2045,female,foreign,20.206022591682085
Wipkingen,2046,male,Swiss,105.63728551808904
Wipkingen,2046,male,foreign,21.466606675447316
Wipkingen,2046,female,Swiss,99.35628259121984
Wipkingen,2046,female,foreign,20.19024086675426
Wipkingen,2047,male,Swiss,107.12193937364178
Wipkingen,2047,male,foreign,21.439776407354927
Wipkingen,2047,female,Swiss,100.75266159981508
Wipkingen,2047,female,foreign,20.165005878127737
Wipkingen,2048,male,Swiss,108.4750297537686
Wipkingen,2048,male,foreign,21.401468860744753
Wipkingen,2048,female,Swiss,102.02529966051496
Wipkingen,2048,female,foreign,20.128976029313375
Wipkingen,2049,male,Swiss,109.67351923133786
Wipkingen,2049,male,foreign,21.35228151791117
Wipkingen,2049,female,Swiss,103.15252911015456
Wipkingen,2049,female,foreign,20.082713277383345
Wipkingen,2050,male,Swiss,110.71067192978074
Wipkingen,2050,male,foreign,21.293548681839134
Wipkingen,2050,female,Swiss,104.12801457526612
Wipkingen,2050,female,foreign,20.02747259006791
Affoltern,2021,male,Swiss,107.63078886752356
Affoltern,2021,male,foreign,56.79028833883643
Affoltern,2021,female,Swiss,101.23125581834847
Affoltern,2021,female,foreign,53.41363997529156
Affoltern,2022,male,Swiss,107.40742872567475
Affoltern,2022,male,foreign,56.72663361624387
Affoltern,2022,female,Swiss,101.02117626864867
Affoltern,2022,female,foreign,53.35377004797229
Affoltern,2023,male,Swiss,107.73811935866051
Affoltern,2023,male,foreign,57.11487922188706
Affoltern,2023,female,Swiss,101.332204631599
Affoltern,2023,female,foreign,53.71893126846275
Affoltern,2024,male,Swiss,108.58228879404695
Affoltern,2024,male,foreign,57.86485079627849
Affoltern,2024,female,Swiss,102.12618127124637
Affoltern,2024,female,foreign,54.424310882442484
Affoltern,2025,male,Swiss,109.85636937239762
Affoltern,2025,male,foreign,58.85373723087939
Affoltern,2025,female,Swiss,103.32450731082373
Affoltern,2025,female,foreign,55.354399908916065
Affoltern,2026,male,Swiss,110.6690822566209
Affoltern,2026,male,foreign,59.32270171297146
Affoltern,2026,female,Swiss,104.08889774924128
Affoltern,2026,female,foreign,55.79548060669682
Affoltern,2027,male,Swiss,116.062508700942
Affoltern,2027,male,foreign,63.375333755438625
Affoltern,2027,female,Swiss,109.16164076141538
Affoltern,2027,female,foreign,59.60715043969959
Affoltern,2028,male,Swiss,116.62364554118977
Affoltern,2028,male,foreign,63.11069702840255
Affoltern,2028,female,Swiss,109.68941341477893
Affoltern,2028,female,foreign,59.35824853630006
Affoltern,2029,male,Swiss,117.04866294481582
Affoltern,2029,male,foreign,62.58434223116447
Affoltern,2029,female,Swiss,110.08916004830658
Affoltern,2029,female,foreign,58.86318984825118
Affoltern,2030,male,Swiss,117.58284614652804
Affoltern,2030,male,foreign,62.05372248365028
Affoltern,2030,female,Swiss,110.59158167798499
Affoltern,2030,female,foreign,58.3641197961958
Affoltern,2031,male,Swiss,118.18497384314105
Affoltern,2031,male,foreign,61.52873227677811
Affoltern,2031,female,Swiss,111.15790794514791
Affoltern,2031,female,foreign,57.87034456242494
Affoltern,2032,male,Swiss,118.76474750627143
Affoltern,2032,male,foreign,60.96695490966702
Affoltern,2032,female,Swiss,111.7032093094381
Affoltern,2032,female,foreign,57.341969466772916
Affoltern,2033,male,Swiss,119.24947078321294
Affoltern,2033,male,foreign,60.34154821472227
Affoltern,2033,female,Swiss,112.1591118124809
Affoltern,2033,female,foreign,56.75374832863384
Affoltern,2034,male,Swiss,119.59336534041138
Affoltern,2034,male,foreign,59.64247945311192
Affoltern,2034,female,Swiss,112.48255901806759
Affoltern,2034,female,foreign,56.09624493777514
Affoltern,2035,male,Swiss,119.78536096009222
Affoltern,2035,male,foreign,58.866333282644646
Affoltern,2035,female,Swiss,112.66313892365423
Affoltern,2035,female,foreign,55.36624702210706
Affoltern,2036,male,Swiss,119.85076260948291
Affoltern,2036,male,foreign,58.03930410513945
Affoltern,2036,female,Swiss,112.72465190864743
Affoltern,2036,female,foreign,54.58839151144724
Affoltern,2037,male,Swiss,119.83147413314117
Affoltern,2037,male,foreign,57.1697085319118
Affoltern,2037,female,Swiss,112.70651029040374
Affoltern,2037,female,foreign,53.77050052636617
Affoltern,2038,male,Swiss,119.78910742987273
Affoltern,2038,male,foreign,56.29620928418758
Affoltern,2038,female,Swiss,112.6666626350825
Affoltern,2038,female,foreign,52.94893797225032
Affoltern,2039,male,Swiss,119.7934374155096
Affoltern,2039,male,foreign,55.458607897691344
Affoltern,2039,female,Swiss,112.67073516756423
Affoltern,2039,female,foreign,52.161138857123824
Affoltern,2040,male,Swiss,119.9143878955075
Affoltern,2040,male,foreign,54.71472301086331
Affoltern,2040,female,Swiss,112.78449414964408
Affoltern,2040,female,foreign,51.46148402721656
Affoltern,2041,male,Swiss,120.18112475289514
Affoltern,2041,male,foreign,54.09021924553378
Affoltern,2041,female,Swiss,113.03537131342314
Affoltern,2041,female,foreign,50.8741121321224
Affoltern,2042,male,Swiss,120.58010810831485
Affoltern,2042,male,foreign,53.594874894010665
Affoltern,2042,female,Swiss,113.41063183640856
Affoltern,2042,female,foreign,50.40822006448244
Affoltern,2043,male,Swiss,121.06373968895743
Affoltern,2043,male,foreign,53.217794403872915
Affoltern,2043,female,Swiss,113.86550755345009
Affoltern,2043,female,foreign,50.05356010181853
Affoltern,2044,male,Swiss,121.56931933072197
Affoltern,2044,male,foreign,52.94806297760172
Affoltern,2044,female,Swiss,114.34102633938978
Affoltern,2044,female,foreign,49.799866420833666
Affoltern,2045,male,Swiss,122.01835124721929
Affoltern,2045,male,foreign,52.76420068003042
Affoltern,2045,female,Swiss,114.76335962606198
Affoltern,2045,female,foreign,49.626936244657976
Affoltern,2046,male,Swiss,122.32570188154158
Affoltern,2046,male,foreign,52.63830040434809
Affoltern,2046,female,Swiss,115.05243574467433
Affoltern,2046,female,foreign,49.508521772839075
Affoltern,2047,male,Swiss,122.44577680006734
Affoltern,2047,male,foreign,52.554283669283244
Affoltern,2047,female,Swiss,115.16537122459181
Affoltern,2047,female,foreign,49.42950052167236
Affoltern,2048,male,Swiss,122.34439078672138
Affoltern,2048,male,foreign,52.48760113543198
Affoltern,2048,female,Swiss,115.07001344117855
Affoltern,2048,female,foreign,49.366782811303985
Affoltern,2049,male,Swiss,122.03759818768278
Affoltern,2049,male,foreign,52.444104986179084
Affoltern,2049,female,Swiss,114.78146217807596
Affoltern,2049,female,foreign,49.32587286482435
Affoltern,2050,male,Swiss,121.56331777082266
Affoltern,2050,male,foreign,52.42011510280688
Affoltern,2050,female,Swiss,114.33538162144364
Affoltern,2050,female,foreign,49.303309376753184
Oerlikon,2021,male,Swiss,85.22680860345919
Oerlikon,2021,male,foreign,64.61161441290079
Oerlikon,2021,female,Swiss,80.1593759099678
Oerlikon,2021,female,foreign,60.7699240736722
Oerlikon,2022,male,Swiss,86.23389159527716
Oerlikon,2022,male,foreign,65.5665742284151
Oerlikon,2022,female,Swiss,81.10657955910685
Oerlikon,2022,female,foreign,61.668103696786915
Oerlikon,2023,male,Swiss,86.93696972857202
Oerlikon,2023,male,foreign,66.00142510205508
Oerlikon,2023,female,Swiss,81.76785393162365
Oerlikon,2023,female,foreign,62.077099119894555
Oerlikon,2024,male,Swiss,87.65114074525583
Oerlikon,2024,male,foreign,66.3161581657812
Oerlikon,2024,female,Swiss,82.43956162464217
Oerlikon,2024,female,foreign,62.373118721941395
Oerlikon,2025,male,Swiss,88.2517810794141
Oerlikon,2025,male,foreign,66.4147793155373
Oerlikon,2025,female,Swiss,83.00448896524576
Oerlikon,2025,female,foreign,62.465876035579115
Oerlikon,2026,male,Swiss,94.18790488976563
Oerlikon,2026,male,foreign,71.79168930824459
Oerlikon,2026,female,Swiss,88.58766153452538
Oerlikon,2026,female,foreign,67.52308463463477
Oerlikon,2027,male,Swiss,94.28325994789189
Oerlikon,2027,male,foreign,71.00753839787745
Oerlikon,2027,female,Swiss,88.67734695246499
Oerlikon,2027,female,foreign,66.78555792649857
Oerlikon,2028,male,Swiss,94.04056976183567
Oerlikon,2028,male,foreign,69.79325967913219
Oerlikon,2028,female,Swiss,88.44908668820638
Oerlikon,2028,female,foreign,65.64347803555422
Oerlikon,2029,male,Swiss,93.6525125813231
Oerlikon,2029,male,foreign,68.3792703942962
Oerlikon,2029,female,Swiss,88.08410268942734
Oerlikon,2029,female,foreign,64.31356200944556
Oerlikon,2030,male,Swiss,93.09755459870848
Oerlikon,2030,male,foreign,66.78606758999193
Oerlikon,2030,female,Swiss,87.56214150993952
Oerlikon,2030,female,foreign,62.81508817728265
Oerlikon,2031,male,Swiss,92.34369745378986
Oerlikon,2031,male,foreign,65.0295397827785
Oerlikon,2031,female,Swiss,86.85310735446497
Oerlikon,2031,female,foreign,61.16300035301771
Oerlikon,2032,male,Swiss,91.71921546408657
Oerlikon,2032,male,foreign,63.5206509632803
Oerlikon,2032,female,Swiss,86.26575594025749
Oerlikon,2032,female,foreign,59.74382734782796
Oerlikon,2033,male,Swiss,91.1301718526214
Oerlikon,2033,male,foreign,62.199984662608095
Oerlikon,2033,female,Swiss,85.71173580208134
Oerlikon,2033,female,foreign,58.501685489157985
Oerlikon,2034,male,Swiss,90.31091061679003
Oerlikon,2034,male,foreign,60.82087786510191
Oerlikon,2034,female,Swiss,84.94118636526004
Oerlikon,2034,female,foreign,57.20457790044555
Oerlikon,2035,male,Swiss,89.27551023124515
Oerlikon,2035,male,foreign,59.43635093635657
Oerlikon,2035,female,Swiss,83.96734902367443
Oerlikon,2035,female,foreign,55.90237245174513
Oerlikon,2036,male,Swiss,88.06726035597124
Oerlikon,2036,male,foreign,58.09618029944483
Oerlikon,2036,female,Swiss,82.83093951201612
Oerlikon,2036,female,foreign,54.64188594957488
Oerlikon,2037,male,Swiss,86.7387773841583
Oerlikon,2037,male,foreign,56.83208589329754
Oerlikon,2037,female,Swiss,81.58144574740713
Oerlikon,2037,female,foreign,53.452952322369505
Oerlikon,2038,male,Swiss,85.36158658567166
Oerlikon,2038,male,foreign,55.66347018136026
Oerlikon,2038,female,Swiss,80.28614023585996
Oerlikon,2038,female,foreign,52.353820398008416
Oerlikon,2039,male,Swiss,84.02378693115347
Oerlikon,2039,male,foreign,54.614630620002565
Oerlikon,2039,female,Swiss,79.02788374173613
Oerlikon,2039,female,foreign,51.367342949823104
Oerlikon,2040,male,Swiss,82.82041011958425
Oerlikon,2040,male,foreign,53.71548487692594
Oerlikon,2040,female,Swiss,77.89605755018259
Oerlikon,2040,female,foreign,50.52165879482354
Oerlikon,2041,male,Swiss,81.83247241833355
Oerlikon,2041,male,foreign,52.97142157356603
Oerlikon,2041,female,Swiss,76.96686084708126
Oerlikon,2041,female,foreign,49.82183615671036
Oerlikon,2042,male,Swiss,81.128130237871
Oerlikon,2042,male,foreign,52.37834591762091
Oerlikon,2042,female,Swiss,76.30439758536701
Oerlikon,2042,female,foreign,49.264023712164295
Oerlikon,2043,male,Swiss,80.75403313438017
Oerlikon,2043,male,foreign,51.92593737101048
Oerlikon,2043,female,Swiss,75.95254362254789
Oerlikon,2043,female,foreign,48.83851456373003
Oerlikon,2044,male,Swiss,80.71422358915399
Oerlikon,2044,male,foreign,51.581820415972494
Oerlikon,2044,female,Swiss,75.91510108125274
Oerlikon,2044,female,foreign,48.51485818367919
Oerlikon,2045,male,Swiss,80.98287215263464
Oerlikon,2045,male,foreign,51.31672554649696
Oerlikon,2045,female,Swiss,76.16777628452023
Oerlikon,2045,female,foreign,48.26552537816533
Oerlikon,2046,male,Swiss,81.49695093885201
Oerlikon,2046,male,foreign,51.08380825326332
Oerlikon,2046,female,Swiss,76.65128887107583
Oerlikon,2046,female,foreign,48.046456928106174
Oerlikon,2047,male,Swiss,82.18027640482634
Oerlikon,2047,male,foreign,50.8497185516255
Oerlikon,2047,female,Swiss,77.2939850343306
Oerlikon,2047,female,foreign,47.82628577893708
Oerlikon,2048,male,Swiss,82.94416794312032
Oerlikon,2048,male,foreign,50.58171793639966
Oerlikon,2048,female,Swiss,78.01245695620501
Oerlikon,2048,female,foreign,47.574219998086996
Oerlikon,2049,male,Swiss,83.71922322821749
Oerlikon,2049,male,foreign,50.27250694870163
Oerlikon,2049,female,Swiss,78.74142884858429
Oerlikon,2049,female,foreign,47.283394139363324
Oerlikon,2050,male,Swiss,84.44295141291988
Oerlikon,2050,male,foreign,49.91092484534394
Oerlikon,2050,female,Swiss,79.42212545760697
Oerlikon,2050,female,foreign,46.94331105728733
Seebach,2021,male,Swiss,89.607974839368
Seebach,2021,male,foreign,74.216110330832
Seebach,2021,female,Swiss,84.28004588439201
Seebach,2021,female,foreign,69.803353945408
Seebach,2022,male,Swiss,93.53469225822789
Seebach,2022,male,foreign,78.206769681618
Seebach,2022,female,Swiss,87.97328775075275
Seebach,2022,female,foreign,73.55673587147135
Seebach,2023,male,Swiss,94.3166692218176
Seebach,2023,male,foreign,78.36990334999372
Seebach,2023,female,Swiss,88.70876977107538
Seebach,2023,female,foreign,73.71016990544702
Seebach,2024,male,Swiss,96.1333779256592
Seebach,2024,male,foreign,79.75261774043184
Seebach,2024,female,Swiss,90.41746024413669
Seebach,2024,female,foreign,75.01067058610673
Seebach,2025,male,Swiss,106.98193787338964
Seebach,2025,male,foreign,91.62608949901295
Seebach,2025,female,Swiss,100.62098433686735
Seebach,2025,female,foreign,86.17816707750833
Seebach,2026,male,Swiss,114.23809804940188
Seebach,2026,male,foreign,98.79665046357171
Seebach,2026,female,Swiss,107.44570628460784
Seebach,2026,female,foreign,92.92237938889225
Seebach,2027,male,Swiss,114.64276468496753
Seebach,2027,male,foreign,97.65268615378181
Seebach,2027,female,Swiss,107.82631217012745
Seebach,2027,female,foreign,91.84643313866138
Seebach,2028,male,Swiss,113.51099654582114
Seebach,2028,male,foreign,94.71862185875833
Seebach,2028,female,Swiss,106.76183692817784
Seebach,2028,female,foreign,89.08682302744506
Seebach,2029,male,Swiss,112.44814351285814
Seebach,2029,male,foreign,92.1773405174276
Seebach,2029,female,Swiss,105.76217922419482
Seebach,2029,female,foreign,86.69664170221769
Seebach,2030,male,Swiss,112.38435615583798
Seebach,2030,male,foreign,91.24850664871846
Seebach,2030,female,Swiss,105.7021845486524
Seebach,2030,female,foreign,85.82303462411875
Seebach,2031,male,Swiss,111.14532823550873
Seebach,2031,male,foreign,89.17767273456403
Seebach,2031,female,Swiss,104.53682699911973
Seebach,2031,female,foreign,83.87532876850983
Seebach,2032,male,Swiss,109.99822214491593
Seebach,2032,male,foreign,87.62246395023526
Seebach,2032,female,Swiss,103.45792577271959
Seebach,2032,female,foreign,82.41258990025621
Seebach,2033,male,Swiss,108.55578833605456
Seebach,2033,male,foreign,86.08509710881145
Seebach,2033,female,Swiss,102.10125648280471
Seebach,2033,female,foreign,80.96663212508489
Seebach,2034,male,Swiss,106.85595677241126
Seebach,2034,male,foreign,84.60117549317667
Seebach,2034,female,Swiss,100.50249384547912
Seebach,2034,female,foreign,79.57094181873958
Seebach,2035,male,Swiss,104.95137079526265
Seebach,2035,male,foreign,83.18904480761141
Seebach,2035,female,Swiss,98.71115112366667
Seebach,2035,female,foreign,78.24277388293315
Seebach,2036,male,Swiss,102.89782399532889
Seebach,2036,male,foreign,81.87526158819543
Seebach,2036,female,Swiss,96.77970452157108
Seebach,2036,female,foreign,77.00710584989244
Seebach,2037,male,Swiss,100.7832988274021
Seebach,2037,male,foreign,80.67409454310109
Seebach,2037,female,Swiss,94.79090521552676
Seebach,2037,female,foreign,75.87735803607515
Seebach,2038,male,Swiss,98.7000839085861
Seebach,2038,male,foreign,79.60911843975822
Seebach,2038,female,Swiss,92.8315545075167
Seebach,2038,female,foreign,74.87570349565709
Seebach,2039,male,Swiss,96.73004593890458
Seebach,2039,male,foreign,78.6898365712247
Seebach,2039,female,Swiss,90.97865145088157
Seebach,2039,female,foreign,74.01108047298999
Seebach,2040,male,Swiss,94.9449948499915
Seebach,2040,male,foreign,77.9327196973567
Seebach,2040,female,Swiss,89.29973628792573
Seebach,2040,female,foreign,73.29898040618423
Seebach,2041,male,Swiss,93.4258375631146
Seebach,2041,male,foreign,77.33706623172193
Seebach,2041,female,Swiss,87.87090535995186
Seebach,2041,female,foreign,72.73874342387447
Seebach,2042,male,Swiss,92.20205393787262
Seebach,2042,male,foreign,76.89827598752004
Seebach,2042,female,Swiss,86.71988570714916
Seebach,2042,female,foreign,72.32604285809055
Seebach,2043,male,Swiss,91.2878005963722
Seebach,2043,male,foreign,76.61383476263184
Seebach,2043,female,Swiss,85.85999222434543
Seebach,2043,female,foreign,72.05851399664753
Seebach,2044,male,Swiss,90.68221597532433
Seebach,2044,male,foreign,76.45102988846367
Seebach,2044,female,Swiss,85.29041457525462
Seebach,2044,female,foreign,71.90538920736742
Seebach,2045,male,Swiss,90.3666224405804
Seebach,2045,male,foreign,76.37600327408485
Seebach,2045,female,Swiss,84.99358566424844
Seebach,2045,female,foreign,71.8348235404864
Seebach,2046,male,Swiss,90.32346528120334
Seebach,2046,male,foreign,76.35833535337571
Seebach,2046,female,Swiss,84.95299455191653
Seebach,2046,female,foreign,71.81820612255325
Seebach,2047,male,Swiss,90.51546251661017
Seebach,2047,male,foreign,76.36551544135037
Seebach,2047,female,Swiss,85.13357597716103
Seebach,2047,female,foreign,71.82495929541585
Seebach,2048,male,Swiss,90.89554383381463
Seebach,2048,male,foreign,76.36858748975372
Seebach,2048,female,Swiss,85.49105834311356
Seebach,2048,female,foreign,71.8278486853486
Seebach,2049,male,Swiss,91.4148193108295
Seebach,2049,male,foreign,76.35016080724631
Seebach,2049,female,Swiss,85.9794586345821
Seebach,2049,female,foreign,71.8105176202285
Seebach,2050,male,Swiss,92.01422087394873
Seebach,2050,male,foreign,76.29822742961711
Seebach,2050,female,Swiss,86.5432208592437
Seebach,2050,female,foreign,71.76167210779094
Saatlen,2021,male,Swiss,40.410833799315995
Saatlen,2021,male,foreign,15.513183936764001
Saatlen,2021,female,Swiss,38.008078331624006
Saatlen,2021,female,foreign,14.590797932296002
Saatlen,2022,male,Swiss,41.72775039144013
Saatlen,2022,male,foreign,15.598689740970492
Saatlen,2022,female,Swiss,39.246693432669424
Saatlen,2022,female,foreign,14.671219715232436
Saatlen,2023,male,Swiss,42.93244618082922
Saatlen,2023,male,foreign,15.61737874291398
Saatlen,2023,female,Swiss,40.379760177994854
Saatlen,2023,female,foreign,14.688797502746931
Saatlen,2024,male,Swiss,44.034812750431726
Saatlen,2024,male,foreign,15.570102172090143
Saatlen,2024,female,Swiss,41.416582014824286
Saatlen,2024,female,foreign,14.644331911760949
Saatlen,2025,male,Swiss,53.66423371145247
Saatlen,2025,male,foreign,20.670499777686395
Saatlen,2025,female,Swiss,50.47345493143443
Saatlen,2025,female,foreign,19.441469052722667
Saatlen,2026,male,Swiss,54.29551078268677
Saatlen,2026,male,foreign,19.875031200695265
Saatlen,2026,female,Swiss,51.06719740385126
Saatlen,2026,female,foreign,18.693297606056394
Saatlen,2027,male,Swiss,54.49541886273427
Saatlen,2027,male,foreign,18.850804435940752
Saatlen,2027,female,Swiss,51.255219309147805
Saatlen,2027,female,foreign,17.72996952187333
Saatlen,2028,male,Swiss,54.44134564570947
Saatlen,2028,male,foreign,17.75932271900978
Saatlen,2028,female,Swiss,51.20436118831497
Saatlen,2028,female,foreign,16.703385343960377
Saatlen,2029,male,Swiss,58.14127410774
Saatlen,2029,male,foreign,19.007879384412064
Saatlen,2029,female,Swiss,54.684298561164766
Saatlen,2029,female,foreign,17.877705076528834
Saatlen,2030,male,Swiss,58.43971370443706
Saatlen,2030,male,foreign,18.186283850314137
Saatlen,2030,female,Swiss,54.96499347641575
Saatlen,2030,female,foreign,17.104960134615883
Saatlen,2031,male,Swiss,57.92313895242347
Saatlen,2031,male,foreign,17.006568827794105
Saatlen,2031,female,Swiss,54.47913332969924
Saatlen,2031,female,foreign,15.995388844708621
Saatlen,2032,male,Swiss,57.01218499322985
Saatlen,2032,male,foreign,15.755877222361898
Saatlen,2032,female,Swiss,53.622343053866814
Saatlen,2032,female,foreign,14.819061111803085
Saatlen,2033,male,Swiss,55.827041464766005
Saatlen,2033,male,foreign,14.5193691484958
Saatlen,2033,female,Swiss,52.50766602721182
Saatlen,2033,female,foreign,13.656073583196742
Saatlen,2034,male,Swiss,54.392489807833215
Saatlen,2034,male,foreign,13.31126611461135
Saatlen,2034,female,Swiss,51.158410230653985
Saatlen,2034,female,foreign,12.519802182003083
Saatlen,2035,male,Swiss,52.736360603332606
Saatlen,2035,male,foreign,12.144316457960752
Saatlen,2035,female,Swiss,49.600751488828784
Saatlen,2035,female,foreign,11.422237252279007
Saatlen,2036,male,Swiss,50.901608058023605
Saatlen,2036,male,foreign,11.026797994344667
Saatlen,2036,female,Swiss,47.875090028647996
Saatlen,2036,female,foreign,10.371164425791692
Saatlen,2037,male,Swiss,48.96033959705256
Saatlen,2037,male,foreign,9.967482607917407
Saatlen,2037,female,Swiss,46.049245897499496
Saatlen,2037,female,foreign,9.374834026246624
Saatlen,2038,male,Swiss,46.983657384374546
Saatlen,2038,male,foreign,8.969906119859127
Saatlen,2038,female,Swiss,44.1900936526016
Saatlen,2038,female,foreign,8.436571641258487
Saatlen,2039,male,Swiss,45.0943350062901
Saatlen,2039,male,foreign,8.053252308346796
Saatlen,2039,female,Swiss,42.41310698371631
Saatlen,2039,female,foreign,7.574420416070646
Saatlen,2040,male,Swiss,43.38906075356531
Saatlen,2040,male,foreign,7.211686052326727
Saatlen,2040,female,Swiss,40.809225269809126
Saatlen,2040,female,foreign,6.782892175428313
Saatlen,2041,male,Swiss,41.9684412784615
Saatlen,2041,male,foreign,6.458937445489012
Saatlen,2041,female,Swiss,39.473073272616475
Saatlen,2041,female,foreign,6.074900646354914
Saatlen,2042,male,Swiss,40.870855707600406
Saatlen,2042,male,foreign,5.784337632175374
Saatlen,2042,female,Swiss,38.440748164945596
Saatlen,2042,female,foreign,5.440411324153459
Saatlen,2043,male,Swiss,40.09078668982705
Saatlen,2043,male,foreign,5.176486015378596
Saatlen,2043,female,Swiss,37.70706064741399
Saatlen,2043,female,foreign,4.868701470802022
Saatlen,2044,male,Swiss,39.6260017606782
Saatlen,2044,male,foreign,4.635420667515268
Saatlen,2044,female,Swiss,37.26991099387859
Saatlen,2044,female,foreign,4.359806894999807
Saatlen,2045,male,Swiss,39.44424813615057
Saatlen,2045,male,foreign,4.143472431039288
Saatlen,2045,female,Swiss,37.098964112841465
Saatlen,2045,female,foreign,3.8971090155168104
Saatlen,2046,male,Swiss,39.5183722961772
Saatlen,2046,male,foreign,3.6944308544530937
Saatlen,2046,female,Swiss,37.1686809836823
Saatlen,2046,female,foreign,3.474766643127232
Saatlen,2047,male,Swiss,39.822786216785474
Saatlen,2047,male,foreign,3.284106664560129
Saatlen,2047,female,Swiss,37.45499500029416
Saatlen,2047,female,foreign,3.088839591281153
Saatlen,2048,male,Swiss,40.32656317680184
Saatlen,2048,male,foreign,2.9016008664752877
Saatlen,2048,female,Swiss,37.928818288698906
Saatlen,2048,female,foreign,2.7290768997190926
Saatlen,2049,male,Swiss,40.987723358166804
Saatlen,2049,male,foreign,2.535537550858404
Saatlen,2049,female,Swiss,38.55066707528583
Saatlen,2049,female,foreign,2.3847790502019164
Saatlen,2050,male,Swiss,41.7633541829192
Saatlen,2050,male,foreign,2.1836080791967154
Saatlen,2050,female,Swiss,39.280180286768
Saatlen,2050,female,foreign,2.0537746717089655
Schwamendingen-Mitte,2021,male,Swiss,35.2932151242238
Schwamendingen-Mitte,2021,male,foreign,29.4483611959762
Schwamendingen-Mitte,2021,female,Swiss,33.19474405497321
Schwamendingen-Mitte,2021,female,foreign,27.697414624826802
Schwamendingen-Mitte,2022,male,Swiss,36.235175680742
Schwamendingen-Mitte,2022,male,foreign,30.121492045565866
Schwamendingen-Mitte,2022,female,Swiss,34.08069733164254
Schwamendingen-Mitte,2022,female,foreign,28.330522325244246
